Time;durP1;ratioP1;P1;durP2;ratioP2;P2;SDS_P1;SDS_P2;Temp;Humidity;BMP_temperature;BMP_pressure;BME280_temperature;BME280_humidity;BME280_pressure;Samples;Min_cycle;Max_cycle;Signal
2018/04/17 00:01:24;;;;;;;19.00;4.20;;;11.10;70.00;;;;;;608384;236;24432;-86
2018/04/17 00:03:52;;;;;;;18.00;4.77;;;11.10;69.80;;;;;;602897;236;24422;-86
2018/04/17 00:06:19;;;;;;;18.10;4.03;;;11.10;69.80;;;;;;603687;235;24495;-87
2018/04/17 00:08:46;;;;;;;18.30;4.30;;;11.10;70.40;;;;;;608573;235;24479;-86
2018/04/17 00:11:13;;;;;;;21.70;4.77;;;11.10;70.30;;;;;;606789;235;24437;-86
2018/04/17 00:13:40;;;;;;;17.47;3.90;;;11.10;70.20;;;;;;608163;236;24470;-86
2018/04/17 00:16:06;;;;;;;21.90;4.83;;;11.10;70.40;;;;;;605716;235;24439;-86
2018/04/17 00:18:33;;;;;;;23.23;5.40;;;11.10;70.00;;;;;;605638;236;24887;-86
2018/04/17 00:21:00;;;;;;;24.87;4.93;;;11.00;70.40;;;;;;608128;236;24421;-86
2018/04/17 00:23:26;;;;;;;24.20;4.73;;;11.00;70.50;;;;;;608013;236;24415;-86
2018/04/17 00:25:54;;;;;;;23.10;5.00;;;11.00;70.90;;;;;;607925;236;24435;-86
2018/04/17 00:28:20;;;;;;;24.53;5.43;;;11.00;70.80;;;;;;607909;236;24451;-86
2018/04/17 00:30:47;;;;;;;27.70;5.70;;;11.00;70.90;;;;;;605047;234;24481;-86
2018/04/17 00:33:14;;;;;;;24.10;5.20;;;11.00;70.90;;;;;;606849;236;24504;-86
2018/04/17 00:35:41;;;;;;;20.80;4.97;;;11.00;71.10;;;;;;604502;236;24453;-86
2018/04/17 00:38:08;;;;;;;22.90;4.83;;;11.00;71.00;;;;;;604281;236;24430;-86
2018/04/17 00:40:34;;;;;;;19.83;4.77;;;11.00;70.80;;;;;;605941;236;24437;-86
2018/04/17 00:43:01;;;;;;;20.90;5.47;;;11.00;70.90;;;;;;608526;236;24424;-85
2018/04/17 00:45:28;;;;;;;22.70;5.50;;;11.00;70.90;;;;;;608793;236;24861;-85
2018/04/17 00:47:54;;;;;;;25.30;5.27;;;10.90;70.70;;;;;;609165;236;24885;-86
2018/04/17 00:50:22;;;;;;;22.40;5.40;;;10.80;70.90;;;;;;608939;236;24442;-86
