Time;durP1;ratioP1;P1;durP2;ratioP2;P2;SDS_P1;SDS_P2;Temp;Humidity;BMP_temperature;BMP_pressure;BME280_temperature;BME280_humidity;BME280_pressure;Samples;Min_cycle;Max_cycle;Signal
2018/04/09 00:01:12;;;;;;;22.23;17.07;;;10.20;74.00;;;;;;605713;233;24889;-86
2018/04/09 00:03:38;;;;;;;23.20;15.77;;;10.20;73.70;;;;;;613130;234;24444;-86
2018/04/09 00:06:06;;;;;;;22.07;16.13;;;10.20;74.20;;;;;;614775;234;24417;-86
2018/04/09 00:08:33;;;;;;;19.73;15.70;;;10.20;74.10;;;;;;605739;233;24447;-86
2018/04/09 00:11:01;;;;;;;21.40;16.10;;;10.20;73.80;;;;;;609579;234;24448;-86
2018/04/09 00:13:28;;;;;;;19.37;15.20;;;10.20;73.90;;;;;;614701;233;24393;-87
2018/04/09 00:15:56;;;;;;;18.40;14.43;;;10.20;74.10;;;;;;609268;233;24425;-86
2018/04/09 00:18:23;;;;;;;20.30;15.10;;;10.20;74.00;;;;;;613205;234;24404;-86
2018/04/09 00:20:50;;;;;;;21.40;14.47;;;10.20;74.00;;;;;;614646;233;24396;-86
2018/04/09 00:23:17;;;;;;;18.10;13.30;;;10.20;74.00;;;;;;614834;233;24405;-86
2018/04/09 00:25:43;;;;;;;17.43;13.40;;;10.30;74.10;;;;;;610835;231;24415;-86
2018/04/09 00:28:10;;;;;;;18.33;13.43;;;10.20;74.10;;;;;;605279;233;24861;-86
2018/04/09 00:30:37;;;;;;;16.03;12.40;;;10.30;74.20;;;;;;613830;233;24405;-86
2018/04/09 00:33:04;;;;;;;15.03;11.87;;;10.30;74.30;;;;;;615566;233;24848;-85
2018/04/09 00:35:30;;;;;;;17.60;13.60;;;10.30;73.90;;;;;;615285;233;24407;-86
2018/04/09 00:37:57;;;;;;;16.83;12.67;;;10.30;74.00;;;;;;615285;233;24906;-86
2018/04/09 00:40:25;;;;;;;15.43;11.83;;;10.40;74.10;;;;;;615236;233;24479;-86
2018/04/09 00:42:52;;;;;;;18.50;12.27;;;10.30;73.90;;;;;;606419;232;24412;-86
2018/04/09 00:45:19;;;;;;;15.73;12.47;;;10.30;74.00;;;;;;613083;233;24426;-86
2018/04/09 00:47:46;;;;;;;15.40;11.70;;;10.30;74.00;;;;;;615014;233;24425;-86
2018/04/09 00:50:13;;;;;;;16.03;10.63;;;10.30;74.00;;;;;;606351;232;24859;-85
