sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:02:14;8.60;;;1.63;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:04:42;5.73;;;1.47;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:07:11;7.40;;;1.03;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:09:41;4.10;;;1.63;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:12:10;6.50;;;1.30;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:14:39;3.57;;;1.10;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:17:08;7.03;;;1.47;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:19:37;4.50;;;1.67;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:22:06;13.70;;;3.00;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:24:35;4.13;;;1.10;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:27:08;9.63;;;2.43;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:29:37;5.23;;;2.20;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:32:13;5.53;;;1.20;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:34:38;7.23;;;1.63;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:37:07;4.03;;;1.30;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:48:37;6.23;;;2.23;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:54:23;3.70;;;1.40;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:56:52;3.60;;;1.10;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T00:59:21;3.67;;;1.13;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T01:01:51;4.17;;;1.20;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T01:04:20;3.10;;;0.90;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T01:06:51;1.33;;;1.00;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T01:09:20;5.83;;;1.13;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T01:11:49;4.50;;;1.60;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T01:14:18;4.73;;;1.50;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T01:16:47;7.93;;;1.70;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T01:19:16;12.23;;;2.07;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T01:21:46;15.87;;;1.80;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T01:24:15;12.47;;;2.33;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T01:26:45;12.10;;;2.50;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T01:29:17;8.23;;;2.17;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T01:37:22;9.43;;;1.53;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T01:39:51;7.47;;;2.13;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T01:42:20;4.97;;;2.87;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T01:44:49;2.47;;;1.27;;
22597;SDS011;11466;57.190;-2.278;2019-03-10T01:47:18;8.53;;;2.17;;
