sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:00:41;9.43;;;2.00;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:03:36;8.60;;;2.10;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:06:22;11.37;;;1.83;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:09:08;5.40;;;1.90;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:11:37;8.50;;;2.40;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:14:05;10.77;;;1.67;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:16:34;9.97;;;1.80;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:19:03;8.90;;;2.37;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:21:31;16.63;;;2.27;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:24:01;10.13;;;2.20;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:26:32;12.53;;;2.53;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:29:01;35.40;;;3.30;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:31:29;31.30;;;3.20;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:33:58;13.83;;;3.57;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:36:26;36.27;;;3.77;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:38:55;22.27;;;4.63;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:41:24;35.90;;;4.50;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:43:52;17.00;;;5.40;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:46:21;23.27;;;4.90;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:48:49;21.47;;;5.17;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:51:18;9.77;;;4.60;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:53:46;20.37;;;5.40;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:56:15;17.60;;;5.47;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T00:58:44;8.03;;;5.23;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:01:12;14.87;;;6.17;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:03:41;13.73;;;5.23;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:06:09;15.13;;;6.13;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:08:38;10.63;;;4.93;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:11:06;9.70;;;5.93;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:13:35;7.63;;;4.73;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:16:04;9.57;;;5.07;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:18:32;10.47;;;4.70;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:21:01;9.17;;;5.10;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:23:30;8.37;;;5.00;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:25:58;10.33;;;5.30;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:28:27;8.93;;;5.77;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:30:55;11.13;;;6.20;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:33:24;9.47;;;5.67;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:35:52;8.13;;;5.50;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:38:21;10.03;;;6.07;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:40:50;9.00;;;6.10;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:43:18;10.10;;;6.63;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:45:47;9.70;;;6.30;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:48:15;9.27;;;6.03;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:50:44;8.53;;;6.53;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:53:13;10.07;;;7.33;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:55:41;10.90;;;8.17;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T01:58:10;11.13;;;8.17;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:00:38;10.13;;;7.83;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:03:07;11.50;;;8.40;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:05:36;13.90;;;9.57;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:08:04;13.00;;;9.67;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:10:33;10.17;;;8.10;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:13:02;10.70;;;8.30;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:15:30;12.70;;;9.23;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:17:59;13.63;;;10.60;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:20:27;13.13;;;10.17;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:22:56;14.97;;;10.53;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:25:24;15.53;;;10.73;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:27:53;17.53;;;12.07;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:30:21;18.87;;;11.97;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:32:50;23.10;;;14.33;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:35:19;25.23;;;14.93;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:37:47;26.97;;;15.07;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:40:16;25.67;;;15.53;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:42:44;32.60;;;16.13;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:45:13;31.23;;;16.03;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:47:41;30.00;;;16.30;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:50:10;30.43;;;16.00;;
15462;SDS011;7832;57.125;-2.102;2019-01-07T02:52:38;30.67;;;15.13;;
