sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:00:33;6.10;60.40
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:03:08;6.10;59.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:05:36;6.20;59.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:08:04;5.80;62.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:10:31;5.90;61.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:12:59;5.80;61.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:15:27;5.60;63.30
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:17:55;5.40;64.30
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:20:22;5.50;64.30
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:22:50;5.50;64.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:25:18;5.70;63.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:27:45;5.80;63.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:30:14;6.00;61.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:32:41;5.60;63.30
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:35:09;5.90;61.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:37:37;5.90;62.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:40:05;6.30;59.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:42:33;6.40;59.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:45:02;6.20;60.40
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:47:30;5.90;63.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:49:58;6.00;62.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:52:27;5.90;62.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:54:54;6.00;62.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:57:22;6.10;61.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T00:59:50;5.80;64.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:02:17;5.70;64.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:04:45;6.00;61.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:07:13;6.30;60.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:09:41;6.20;61.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:12:08;6.50;59.30
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:14:36;6.40;59.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:17:04;6.20;61.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:19:31;5.80;63.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:21:59;6.20;60.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:24:27;6.10;61.40
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:26:54;6.30;60.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:29:22;6.20;60.40
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:31:50;6.40;59.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:34:18;6.60;58.40
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:36:45;6.60;58.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:39:13;6.40;59.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:41:42;6.60;58.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:44:09;6.20;60.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:46:37;6.10;60.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:49:05;6.20;60.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:51:32;6.10;61.30
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:54:00;6.30;59.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:56:28;6.40;59.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T01:58:56;5.70;62.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:01:30;5.90;61.40
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:03:57;5.70;63.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:06:25;5.90;62.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:08:53;5.80;62.80
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:11:20;5.90;62.30
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:13:48;6.10;60.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:16:16;5.80;63.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:18:44;6.00;61.40
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:21:11;5.90;62.40
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:23:39;6.00;61.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:26:07;5.80;63.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:28:34;5.90;63.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:31:02;5.70;63.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:33:49;5.60;65.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:36:16;5.90;63.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:38:44;5.70;63.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:41:12;5.80;64.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:43:39;5.80;64.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:46:07;6.10;61.40
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:48:35;6.10;63.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:51:03;5.90;64.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:53:30;5.70;65.80
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:55:58;5.70;65.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T02:58:26;5.80;64.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:00:53;6.00;62.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:03:21;6.00;64.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:05:49;5.90;65.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:08:17;5.80;66.80
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:10:44;5.70;66.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:13:12;5.20;69.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:15:40;5.40;69.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:18:07;5.30;70.30
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:20:35;5.60;68.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:23:03;5.50;69.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:25:30;5.40;69.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:27:58;5.60;68.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:30:26;5.50;69.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:32:53;5.40;69.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:35:21;5.80;67.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:37:49;5.50;68.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:40:17;5.50;69.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:42:44;5.30;70.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:45:22;5.40;69.30
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:47:43;5.80;66.80
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:50:10;5.90;66.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:52:38;5.90;66.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:55:06;5.80;67.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T03:57:34;5.90;67.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:00:05;6.00;65.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:02:33;5.70;67.80
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:05:01;5.80;67.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:07:29;6.00;65.80
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:09:56;5.70;69.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:12:24;5.80;67.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:14:52;5.80;67.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:17:19;5.90;67.40
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:19:47;5.70;69.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:22:15;5.50;71.30
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:24:43;5.80;68.80
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:27:10;5.50;71.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:29:38;5.30;71.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:32:06;5.60;69.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:34:33;5.40;71.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:37:01;5.10;73.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:39:29;5.50;69.80
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:42:14;5.30;73.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:44:42;5.20;72.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:47:10;5.20;72.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:49:37;5.20;73.40
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:52:05;5.20;72.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:54:33;5.60;69.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:57:01;5.50;70.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T04:59:28;5.60;70.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:01:58;5.10;73.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:04:26;5.10;73.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:06:54;5.40;69.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:09:22;5.60;68.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:12:09;5.80;67.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:14:36;5.70;69.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:17:04;5.60;70.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:19:32;5.40;71.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:21:59;5.20;71.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:24:27;5.10;72.80
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:26:55;4.90;72.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:29:22;5.20;71.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:31:50;5.40;69.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:34:18;5.20;72.80
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:36:46;5.40;70.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:39:13;5.20;72.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:41:42;5.10;72.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:44:10;5.30;70.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:46:37;5.30;70.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:49:05;4.90;73.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:51:33;5.20;71.30
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:54:00;5.00;72.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:56:28;5.20;71.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T05:58:56;5.00;73.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:01:24;5.20;70.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:03:51;5.10;72.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:06:19;5.20;70.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:08:47;5.30;69.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:11:14;5.40;70.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:13:42;5.40;70.40
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:16:10;5.40;69.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:18:37;5.00;74.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:21:05;4.90;75.40
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:23:35;5.00;74.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:26:03;5.10;73.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:28:30;5.30;70.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:30:58;5.20;71.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:33:26;5.40;69.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:35:53;5.20;72.40
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:38:21;5.40;70.30
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:40:49;5.30;70.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:43:17;5.50;68.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:45:44;5.40;70.30
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:48:12;5.10;73.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:50:40;5.20;72.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:53:07;5.10;73.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:55:35;5.30;71.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T06:58:03;5.50;68.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:00:31;5.50;70.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:03:16;5.30;74.80
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:05:44;5.20;75.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:08:12;5.10;75.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:10:40;5.20;75.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:13:08;5.00;77.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:15:36;5.10;78.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:18:04;5.20;77.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:20:31;5.40;73.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:22:59;5.50;76.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:25:27;5.40;77.30
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:27:55;5.40;77.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:30:22;5.80;74.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:32:50;5.90;73.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:35:18;6.20;71.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:37:46;6.30;71.80
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:40:14;6.40;71.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:42:42;6.60;71.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:45:09;6.70;72.30
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:47:37;6.80;70.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:50:06;6.80;70.80
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:52:34;7.00;70.40
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:55:07;7.00;69.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T07:57:35;7.00;69.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:00:05;6.70;70.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:02:35;7.00;69.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:05:04;6.80;70.30
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:07:32;6.70;71.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:10:00;6.50;72.20
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:12:28;6.70;70.40
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:14:55;7.10;68.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:17:23;6.90;69.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:19:51;7.00;68.80
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:22:18;7.00;68.80
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:24:46;7.10;68.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:27:14;7.10;70.60
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:29:41;7.40;70.40
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:32:13;7.60;68.90
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:34:41;7.80;69.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:37:08;7.80;69.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:39:36;7.80;69.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:42:04;8.20;69.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:44:31;8.20;70.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:46:59;8.40;70.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:49:27;8.80;69.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:51:55;8.70;68.70
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:54:23;9.00;69.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:56:51;8.60;69.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T08:59:18;8.90;70.80
17080;DHT22;8655;57.106;-2.088;2019-03-24T09:01:46;9.00;68.10
17080;DHT22;8655;57.106;-2.088;2019-03-24T09:04:14;9.50;68.50
17080;DHT22;8655;57.106;-2.088;2019-03-24T09:06:42;9.90;69.00
17080;DHT22;8655;57.106;-2.088;2019-03-24T09:09:09;9.90;67.30
