sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
16423;BME280;8320;57.456;-2.377;2019-03-14T00:02:16;98468.47;;;6.54;99.63
16423;BME280;8320;57.456;-2.377;2019-03-14T00:04:44;98465.07;;;6.53;98.90
16423;BME280;8320;57.456;-2.377;2019-03-14T00:07:12;98454.91;;;6.52;98.51
16423;BME280;8320;57.456;-2.377;2019-03-14T00:09:39;98451.03;;;6.52;98.55
16423;BME280;8320;57.456;-2.377;2019-03-14T00:12:07;98446.67;;;6.52;98.78
16423;BME280;8320;57.456;-2.377;2019-03-14T00:14:34;98438.58;;;6.51;98.27
16423;BME280;8320;57.456;-2.377;2019-03-14T00:17:02;98438.58;;;6.51;98.44
16423;BME280;8320;57.456;-2.377;2019-03-14T00:19:30;98428.72;;;6.51;98.44
16423;BME280;8320;57.456;-2.377;2019-03-14T00:21:57;98422.43;;;6.49;98.67
16423;BME280;8320;57.456;-2.377;2019-03-14T00:24:25;98421.44;;;6.50;98.49
16423;BME280;8320;57.456;-2.377;2019-03-14T00:27:10;98405.63;;;6.49;98.79
16423;BME280;8320;57.456;-2.377;2019-03-14T00:29:56;98398.36;;;6.49;99.03
16423;BME280;8320;57.456;-2.377;2019-03-14T00:32:41;98398.98;;;6.47;98.34
16423;BME280;8320;57.456;-2.377;2019-03-14T00:35:27;98382.98;;;6.47;99.27
16423;BME280;8320;57.456;-2.377;2019-03-14T00:38:13;98371.36;;;6.47;99.45
16423;BME280;8320;57.456;-2.377;2019-03-14T00:40:58;98370.06;;;6.47;99.32
16423;BME280;8320;57.456;-2.377;2019-03-14T00:43:28;98348.58;;;6.47;99.64
16423;BME280;8320;57.456;-2.377;2019-03-14T00:45:57;98350.38;;;6.46;99.28
16423;BME280;8320;57.456;-2.377;2019-03-14T00:48:24;98344.39;;;6.46;99.77
16423;BME280;8320;57.456;-2.377;2019-03-14T00:50:52;98335.02;;;6.45;99.65
16423;BME280;8320;57.456;-2.377;2019-03-14T00:53:20;98327.73;;;6.44;99.81
16423;BME280;8320;57.456;-2.377;2019-03-14T00:55:47;98322.56;;;6.44;99.77
16423;BME280;8320;57.456;-2.377;2019-03-14T00:58:15;98313.05;;;6.45;99.99
16423;BME280;8320;57.456;-2.377;2019-03-14T01:00:42;98312.39;;;6.47;100.00
16423;BME280;8320;57.456;-2.377;2019-03-14T01:03:10;98308.36;;;6.48;100.00
16423;BME280;8320;57.456;-2.377;2019-03-14T01:05:38;98304.82;;;6.49;99.91
16423;BME280;8320;57.456;-2.377;2019-03-14T01:08:05;98298.18;;;6.51;99.97
16423;BME280;8320;57.456;-2.377;2019-03-14T01:10:33;98292.38;;;6.53;99.97
16423;BME280;8320;57.456;-2.377;2019-03-14T01:13:00;98292.69;;;6.54;99.75
16423;BME280;8320;57.456;-2.377;2019-03-14T01:15:28;98281.20;;;6.56;99.88
16423;BME280;8320;57.456;-2.377;2019-03-14T01:17:56;98285.58;;;6.60;100.00
16423;BME280;8320;57.456;-2.377;2019-03-14T01:20:23;98282.03;;;6.61;100.00
16423;BME280;8320;57.456;-2.377;2019-03-14T01:22:51;98280.08;;;6.63;100.00
16423;BME280;8320;57.456;-2.377;2019-03-14T01:25:18;98274.76;;;6.64;100.00
