sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
15093;BME280;7647;56.963;-2.211;2018-10-28T00:01:14;102820.92;;;4.53;85.51
15093;BME280;7647;56.963;-2.211;2018-10-28T00:03:42;102824.69;;;4.48;84.85
15093;BME280;7647;56.963;-2.211;2018-10-28T00:06:10;102828.84;;;4.45;85.52
15093;BME280;7647;56.963;-2.211;2018-10-28T00:08:38;102828.12;;;4.42;85.47
15093;BME280;7647;56.963;-2.211;2018-10-28T00:11:06;102830.08;;;4.38;86.17
15093;BME280;7647;56.963;-2.211;2018-10-28T00:13:34;102836.04;;;4.35;86.90
15093;BME280;7647;56.963;-2.211;2018-10-28T00:16:02;102845.62;;;4.30;87.06
15093;BME280;7647;56.963;-2.211;2018-10-28T00:18:30;102843.09;;;4.27;86.49
15093;BME280;7647;56.963;-2.211;2018-10-28T00:20:58;102840.94;;;4.25;86.64
15093;BME280;7647;56.963;-2.211;2018-10-28T00:23:26;102838.88;;;4.21;86.99
15093;BME280;7647;56.963;-2.211;2018-10-28T00:25:54;102836.29;;;4.20;87.45
15093;BME280;7647;56.963;-2.211;2018-10-28T00:28:22;102840.44;;;4.17;87.69
15093;BME280;7647;56.963;-2.211;2018-10-28T00:30:50;102841.44;;;4.14;87.57
15093;BME280;7647;56.963;-2.211;2018-10-28T00:33:19;102845.97;;;4.12;87.73
15093;BME280;7647;56.963;-2.211;2018-10-28T00:35:46;102840.70;;;4.11;87.64
15093;BME280;7647;56.963;-2.211;2018-10-28T00:38:14;102839.42;;;4.09;87.39
15093;BME280;7647;56.963;-2.211;2018-10-28T00:40:42;102840.37;;;4.08;88.07
15093;BME280;7647;56.963;-2.211;2018-10-28T00:43:15;102842.18;;;4.08;87.56
15093;BME280;7647;56.963;-2.211;2018-10-28T00:45:43;102835.89;;;4.09;88.04
15093;BME280;7647;56.963;-2.211;2018-10-28T00:48:11;102839.51;;;4.08;87.67
15093;BME280;7647;56.963;-2.211;2018-10-28T00:50:39;102838.17;;;4.08;87.12
15093;BME280;7647;56.963;-2.211;2018-10-28T00:53:07;102843.91;;;4.09;86.43
15093;BME280;7647;56.963;-2.211;2018-10-28T00:55:35;102844.38;;;4.08;87.41
15093;BME280;7647;56.963;-2.211;2018-10-28T00:58:03;102840.84;;;4.08;87.66
15093;BME280;7647;56.963;-2.211;2018-10-28T01:00:31;102846.66;;;4.07;87.47
15093;BME280;7647;56.963;-2.211;2018-10-28T01:02:59;102847.44;;;4.09;87.45
15093;BME280;7647;56.963;-2.211;2018-10-28T01:05:27;102845.19;;;4.10;87.33
15093;BME280;7647;56.963;-2.211;2018-10-28T01:07:55;102845.11;;;4.12;87.18
15093;BME280;7647;56.963;-2.211;2018-10-28T01:10:23;102841.48;;;4.13;87.20
15093;BME280;7647;56.963;-2.211;2018-10-28T01:12:51;102845.36;;;4.16;87.28
15093;BME280;7647;56.963;-2.211;2018-10-28T01:15:19;102837.03;;;4.13;87.17
15093;BME280;7647;56.963;-2.211;2018-10-28T01:17:47;102845.06;;;4.13;87.46
15093;BME280;7647;56.963;-2.211;2018-10-28T01:20:15;102845.06;;;4.13;87.09
15093;BME280;7647;56.963;-2.211;2018-10-28T01:22:43;102844.16;;;4.13;87.53
15093;BME280;7647;56.963;-2.211;2018-10-28T01:25:11;102847.78;;;4.12;88.24
15093;BME280;7647;56.963;-2.211;2018-10-28T01:27:39;102842.91;;;4.11;88.25
15093;BME280;7647;56.963;-2.211;2018-10-28T01:30:08;102846.05;;;4.11;88.43
15093;BME280;7647;56.963;-2.211;2018-10-28T01:32:38;102845.58;;;4.11;88.64
15093;BME280;7647;56.963;-2.211;2018-10-28T01:35:06;102842.09;;;4.09;88.38
15093;BME280;7647;56.963;-2.211;2018-10-28T01:37:35;102850.59;;;4.09;88.24
15093;BME280;7647;56.963;-2.211;2018-10-28T01:40:03;102848.86;;;4.08;88.55
15093;BME280;7647;56.963;-2.211;2018-10-28T01:42:31;102850.20;;;4.08;88.47
15093;BME280;7647;56.963;-2.211;2018-10-28T01:44:59;102850.67;;;4.07;88.97
15093;BME280;7647;56.963;-2.211;2018-10-28T01:47:27;102844.47;;;4.07;88.24
15093;BME280;7647;56.963;-2.211;2018-10-28T01:49:55;102844.52;;;4.05;88.86
15093;BME280;7647;56.963;-2.211;2018-10-28T01:52:23;102849.00;;;4.05;88.65
15093;BME280;7647;56.963;-2.211;2018-10-28T01:54:51;102854.34;;;4.05;88.64
15093;BME280;7647;56.963;-2.211;2018-10-28T01:57:19;102849.95;;;4.04;88.28
15093;BME280;7647;56.963;-2.211;2018-10-28T01:59:47;102851.28;;;4.04;88.68
15093;BME280;7647;56.963;-2.211;2018-10-28T02:02:15;102848.66;;;4.02;88.81
15093;BME280;7647;56.963;-2.211;2018-10-28T02:04:43;102854.87;;;4.03;88.24
15093;BME280;7647;56.963;-2.211;2018-10-28T02:07:11;102847.80;;;4.01;88.46
15093;BME280;7647;56.963;-2.211;2018-10-28T02:09:40;102859.83;;;4.01;88.68
15093;BME280;7647;56.963;-2.211;2018-10-28T02:12:08;102855.81;;;4.01;89.00
15093;BME280;7647;56.963;-2.211;2018-10-28T02:14:36;102861.16;;;4.01;88.27
15093;BME280;7647;56.963;-2.211;2018-10-28T02:17:04;102862.89;;;4.03;88.73
15093;BME280;7647;56.963;-2.211;2018-10-28T02:19:32;102862.50;;;4.01;88.37
15093;BME280;7647;56.963;-2.211;2018-10-28T02:22:00;102870.44;;;4.03;88.32
15093;BME280;7647;56.963;-2.211;2018-10-28T02:24:28;102864.65;;;4.04;88.99
15093;BME280;7647;56.963;-2.211;2018-10-28T02:26:56;102865.98;;;4.04;89.04
15093;BME280;7647;56.963;-2.211;2018-10-28T02:29:24;102860.55;;;4.05;89.22
15093;BME280;7647;56.963;-2.211;2018-10-28T02:31:52;102863.18;;;4.07;88.37
15093;BME280;7647;56.963;-2.211;2018-10-28T02:34:20;102862.23;;;4.08;88.28
15093;BME280;7647;56.963;-2.211;2018-10-28T02:36:48;102857.27;;;4.09;88.21
15093;BME280;7647;56.963;-2.211;2018-10-28T02:39:16;102854.60;;;4.09;88.75
15093;BME280;7647;56.963;-2.211;2018-10-28T02:41:44;102859.42;;;4.11;88.05
15093;BME280;7647;56.963;-2.211;2018-10-28T02:44:12;102862.44;;;4.13;87.98
15093;BME280;7647;56.963;-2.211;2018-10-28T02:46:40;102869.04;;;4.15;88.38
15093;BME280;7647;56.963;-2.211;2018-10-28T02:49:08;102866.36;;;4.15;88.04
15093;BME280;7647;56.963;-2.211;2018-10-28T02:51:36;102864.16;;;4.14;88.09
15093;BME280;7647;56.963;-2.211;2018-10-28T02:54:04;102859.29;;;4.14;88.46
15093;BME280;7647;56.963;-2.211;2018-10-28T02:56:32;102857.09;;;4.13;88.03
15093;BME280;7647;56.963;-2.211;2018-10-28T02:59:00;102810.91;;;3.89;87.98
15093;BME280;7647;56.963;-2.211;2018-10-28T03:01:28;102850.45;;;4.12;88.44
15093;BME280;7647;56.963;-2.211;2018-10-28T03:03:56;102852.66;;;4.12;88.77
15093;BME280;7647;56.963;-2.211;2018-10-28T03:06:24;102854.08;;;4.11;88.70
15093;BME280;7647;56.963;-2.211;2018-10-28T03:08:52;102856.28;;;4.11;88.80
15093;BME280;7647;56.963;-2.211;2018-10-28T03:11:20;102859.34;;;4.12;88.95
15093;BME280;7647;56.963;-2.211;2018-10-28T03:13:48;102847.78;;;4.12;89.07
15093;BME280;7647;56.963;-2.211;2018-10-28T03:16:16;102845.11;;;4.12;88.61
15093;BME280;7647;56.963;-2.211;2018-10-28T03:18:44;102839.23;;;4.14;88.99
15093;BME280;7647;56.963;-2.211;2018-10-28T03:21:12;102847.64;;;4.15;89.17
15093;BME280;7647;56.963;-2.211;2018-10-28T03:23:40;102850.32;;;4.15;88.88
15093;BME280;7647;56.963;-2.211;2018-10-28T03:26:08;102845.84;;;4.15;89.01
15093;BME280;7647;56.963;-2.211;2018-10-28T03:28:36;102841.34;;;4.16;89.66
15093;BME280;7647;56.963;-2.211;2018-10-28T03:31:05;102841.83;;;4.15;88.80
15093;BME280;7647;56.963;-2.211;2018-10-28T03:33:33;102834.28;;;4.15;89.06
15093;BME280;7647;56.963;-2.211;2018-10-28T03:36:01;102835.53;;;4.16;89.00
15093;BME280;7647;56.963;-2.211;2018-10-28T03:38:29;102842.64;;;4.17;89.37
15093;BME280;7647;56.963;-2.211;2018-10-28T03:40:57;102835.87;;;4.19;88.37
15093;BME280;7647;56.963;-2.211;2018-10-28T03:43:25;102838.41;;;4.22;88.97
15093;BME280;7647;56.963;-2.211;2018-10-28T03:45:53;102838.35;;;4.23;88.96
15093;BME280;7647;56.963;-2.211;2018-10-28T03:48:21;102839.08;;;4.27;88.24
15093;BME280;7647;56.963;-2.211;2018-10-28T03:50:49;102837.04;;;4.32;88.77
15093;BME280;7647;56.963;-2.211;2018-10-28T03:53:17;102843.06;;;4.37;88.64
15093;BME280;7647;56.963;-2.211;2018-10-28T03:55:45;102851.81;;;4.41;87.56
15093;BME280;7647;56.963;-2.211;2018-10-28T03:58:13;102850.39;;;4.42;88.15
15093;BME280;7647;56.963;-2.211;2018-10-28T04:00:41;102838.20;;;4.45;87.62
15093;BME280;7647;56.963;-2.211;2018-10-28T04:03:09;102833.67;;;4.47;87.73
15093;BME280;7647;56.963;-2.211;2018-10-28T04:05:37;102835.48;;;4.47;87.37
15093;BME280;7647;56.963;-2.211;2018-10-28T04:08:05;102834.62;;;4.46;87.69
15093;BME280;7647;56.963;-2.211;2018-10-28T04:10:33;102835.95;;;4.46;87.67
15093;BME280;7647;56.963;-2.211;2018-10-28T04:13:01;102835.48;;;4.47;87.31
15093;BME280;7647;56.963;-2.211;2018-10-28T04:15:29;102835.48;;;4.47;87.75
15093;BME280;7647;56.963;-2.211;2018-10-28T04:17:57;102833.67;;;4.47;87.67
15093;BME280;7647;56.963;-2.211;2018-10-28T04:20:25;102838.07;;;4.48;87.57
15093;BME280;7647;56.963;-2.211;2018-10-28T04:28:11;102823.74;;;4.49;87.78
15093;BME280;7647;56.963;-2.211;2018-10-28T04:30:39;102834.53;;;4.48;86.96
15093;BME280;7647;56.963;-2.211;2018-10-28T04:33:07;102827.93;;;4.46;86.99
15093;BME280;7647;56.963;-2.211;2018-10-28T04:35:35;102825.64;;;4.47;87.35
15093;BME280;7647;56.963;-2.211;2018-10-28T04:38:03;102823.92;;;4.46;87.16
15093;BME280;7647;56.963;-2.211;2018-10-28T04:40:31;102819.91;;;4.46;86.81
15093;BME280;7647;56.963;-2.211;2018-10-28T04:42:59;102816.42;;;4.44;87.21
15093;BME280;7647;56.963;-2.211;2018-10-28T04:45:27;102822.72;;;4.43;86.81
15093;BME280;7647;56.963;-2.211;2018-10-28T04:47:54;102823.25;;;4.41;87.56
15093;BME280;7647;56.963;-2.211;2018-10-28T04:50:23;102819.33;;;4.40;87.19
15093;BME280;7647;56.963;-2.211;2018-10-28T04:52:51;102822.44;;;4.39;87.95
15093;BME280;7647;56.963;-2.211;2018-10-28T04:55:19;102825.20;;;4.38;88.01
15093;BME280;7647;56.963;-2.211;2018-10-28T04:57:47;102834.17;;;4.37;87.88
15093;BME280;7647;56.963;-2.211;2018-10-28T05:00:15;102836.85;;;4.37;88.25
15093;BME280;7647;56.963;-2.211;2018-10-28T05:02:43;102838.72;;;4.35;88.74
