sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:00:49;4.70;99.50
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:03:18;4.80;99.20
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:05:46;4.80;99.10
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:08:16;4.80;99.10
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:10:46;4.80;99.40
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:13:14;4.70;99.60
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:15:43;4.70;99.80
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:18:16;4.70;99.70
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:20:45;4.80;99.70
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:23:13;4.80;99.80
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:25:43;4.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:28:11;4.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:30:39;4.90;99.90
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:33:08;4.90;99.70
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:35:37;4.90;99.90
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:38:06;4.90;99.70
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:40:35;4.90;99.60
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:43:04;4.90;99.50
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:45:32;4.90;99.40
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:48:01;4.90;99.70
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:50:29;4.90;99.70
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:52:57;4.80;99.70
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:55:26;4.80;99.50
7790;DHT22;3939;57.130;-2.087;2018-10-27T00:57:54;4.90;99.50
7790;DHT22;3939;57.130;-2.087;2018-10-27T01:00:23;4.80;99.40
