sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:00:10;7.50;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:02:39;7.50;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:05:08;7.40;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:07:36;7.40;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:10:05;7.40;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:12:34;7.40;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:15:04;7.50;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:17:32;7.50;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:20:01;7.50;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:22:29;7.50;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:24:58;7.50;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:27:26;7.50;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:29:55;7.50;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:32:23;7.60;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:34:52;7.60;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:37:20;7.60;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:39:49;7.60;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:42:17;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:44:46;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:47:14;7.60;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:49:43;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:52:11;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:54:40;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:57:08;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T00:59:37;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:02:05;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:04:34;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:07:03;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:09:32;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:12:00;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:14:29;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:16:57;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:19:26;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:21:54;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:24:23;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:26:51;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:29:20;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:31:48;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:34:17;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:36:46;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:39:14;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:41:43;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:44:11;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:46:40;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:49:08;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:51:37;7.80;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:54:05;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:56:34;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T01:59:02;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:01:31;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:03:59;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:06:28;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:08:57;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:11:25;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:13:54;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:16:22;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:18:51;7.70;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:21:19;7.60;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:23:48;7.60;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:26:16;7.60;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:28:45;7.60;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:31:13;7.60;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:33:42;7.50;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:36:10;7.50;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:38:39;7.50;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:41:07;7.60;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:43:36;7.60;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:46:04;7.50;99.90
7790;DHT22;3939;57.130;-2.087;2018-11-25T02:48:33;7.60;99.90
