sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
15093;BME280;7647;56.964;-2.212;2019-05-23T00:00:52;101039.66;;;12.23;83.68
15093;BME280;7647;56.964;-2.212;2019-05-23T00:03:24;101036.59;;;12.22;83.38
15093;BME280;7647;56.964;-2.212;2019-05-23T00:06:05;101042.02;;;12.22;83.49
15093;BME280;7647;56.964;-2.212;2019-05-23T00:08:51;101041.17;;;12.22;83.52
15093;BME280;7647;56.964;-2.212;2019-05-23T00:11:21;101039.48;;;12.21;83.66
15093;BME280;7647;56.964;-2.212;2019-05-23T00:14:05;101048.96;;;12.21;83.67
15093;BME280;7647;56.964;-2.212;2019-05-23T00:16:33;101049.80;;;12.21;83.84
15093;BME280;7647;56.964;-2.212;2019-05-23T00:19:02;101047.09;;;12.21;83.79
15093;BME280;7647;56.964;-2.212;2019-05-23T00:21:29;101038.79;;;12.19;83.76
15093;BME280;7647;56.964;-2.212;2019-05-23T00:23:58;101038.79;;;12.19;83.94
15093;BME280;7647;56.964;-2.212;2019-05-23T00:26:26;101040.51;;;12.20;83.97
15093;BME280;7647;56.964;-2.212;2019-05-23T00:28:55;101037.80;;;12.20;84.16
15093;BME280;7647;56.964;-2.212;2019-05-23T00:31:23;101040.51;;;12.20;84.04
15093;BME280;7647;56.964;-2.212;2019-05-23T00:33:55;101037.95;;;12.18;84.07
15093;BME280;7647;56.964;-2.212;2019-05-23T00:36:23;101042.34;;;12.19;84.20
15093;BME280;7647;56.964;-2.212;2019-05-23T00:38:53;101039.81;;;12.18;84.53
15093;BME280;7647;56.964;-2.212;2019-05-23T00:41:22;101047.61;;;12.17;84.61
15093;BME280;7647;56.964;-2.212;2019-05-23T00:43:50;101054.37;;;12.17;84.71
15093;BME280;7647;56.964;-2.212;2019-05-23T00:46:18;101048.59;;;12.16;84.69
15093;BME280;7647;56.964;-2.212;2019-05-23T00:48:47;101053.02;;;12.17;84.82
15093;BME280;7647;56.964;-2.212;2019-05-23T00:51:15;101049.11;;;12.15;85.05
15093;BME280;7647;56.964;-2.212;2019-05-23T00:53:44;101050.46;;;12.15;85.16
15093;BME280;7647;56.964;-2.212;2019-05-23T00:56:12;101042.84;;;12.15;85.17
15093;BME280;7647;56.964;-2.212;2019-05-23T00:58:41;101040.14;;;12.15;85.08
15093;BME280;7647;56.964;-2.212;2019-05-23T01:01:09;101045.56;;;12.15;85.20
15093;BME280;7647;56.964;-2.212;2019-05-23T01:03:37;101042.01;;;12.14;85.08
15093;BME280;7647;56.964;-2.212;2019-05-23T01:06:05;101041.50;;;12.15;84.94
15093;BME280;7647;56.964;-2.212;2019-05-23T01:08:33;101033.05;;;12.14;85.11
15093;BME280;7647;56.964;-2.212;2019-05-23T01:11:01;101033.05;;;12.14;85.26
15093;BME280;7647;56.964;-2.212;2019-05-23T01:13:29;101034.39;;;12.14;85.23
15093;BME280;7647;56.964;-2.212;2019-05-23T01:15:58;101031.17;;;12.14;85.27
15093;BME280;7647;56.964;-2.212;2019-05-23T01:18:26;101028.98;;;12.14;85.30
15093;BME280;7647;56.964;-2.212;2019-05-23T01:20:54;101025.43;;;12.13;85.24
15093;BME280;7647;56.964;-2.212;2019-05-23T01:23:27;101021.84;;;12.13;85.24
15093;BME280;7647;56.964;-2.212;2019-05-23T01:25:56;101025.06;;;12.12;85.14
15093;BME280;7647;56.964;-2.212;2019-05-23T01:28:24;101027.77;;;12.12;85.09
15093;BME280;7647;56.964;-2.212;2019-05-23T01:30:52;101032.02;;;12.11;85.04
15093;BME280;7647;56.964;-2.212;2019-05-23T01:33:30;101031.00;;;12.12;85.11
15093;BME280;7647;56.964;-2.212;2019-05-23T01:35:58;101033.70;;;12.12;85.29
15093;BME280;7647;56.964;-2.212;2019-05-23T01:38:26;101032.34;;;12.12;85.25
15093;BME280;7647;56.964;-2.212;2019-05-23T01:40:56;101030.16;;;12.11;85.21
15093;BME280;7647;56.964;-2.212;2019-05-23T01:43:24;101026.94;;;12.12;85.06
15093;BME280;7647;56.964;-2.212;2019-05-23T01:45:53;101025.58;;;12.12;84.91
15093;BME280;7647;56.964;-2.212;2019-05-23T01:48:21;101029.64;;;12.12;85.07
15093;BME280;7647;56.964;-2.212;2019-05-23T01:50:48;101031.00;;;12.12;85.07
15093;BME280;7647;56.964;-2.212;2019-05-23T01:53:16;101035.56;;;12.11;85.02
15093;BME280;7647;56.964;-2.212;2019-05-23T01:55:44;101028.98;;;12.10;84.94
15093;BME280;7647;56.964;-2.212;2019-05-23T01:58:12;101029.46;;;12.09;85.45
15093;BME280;7647;56.964;-2.212;2019-05-23T02:00:40;101028.98;;;12.10;85.56
15093;BME280;7647;56.964;-2.212;2019-05-23T02:03:08;101021.01;;;12.08;85.62
15093;BME280;7647;56.964;-2.212;2019-05-23T02:05:37;101022.88;;;12.08;86.10
15093;BME280;7647;56.964;-2.212;2019-05-23T02:08:06;101016.25;;;12.06;86.20
15093;BME280;7647;56.964;-2.212;2019-05-23T02:10:35;101016.43;;;12.05;86.53
15093;BME280;7647;56.964;-2.212;2019-05-23T02:13:02;101016.25;;;12.02;86.53
15093;BME280;7647;56.964;-2.212;2019-05-23T02:15:30;101009.99;;;12.01;86.76
15093;BME280;7647;56.964;-2.212;2019-05-23T02:17:58;101013.88;;;11.99;86.85
15093;BME280;7647;56.964;-2.212;2019-05-23T02:20:27;101011.86;;;11.97;86.94
15093;BME280;7647;56.964;-2.212;2019-05-23T02:22:55;101013.03;;;11.94;87.10
15093;BME280;7647;56.964;-2.212;2019-05-23T02:25:23;101009.63;;;11.92;87.32
15093;BME280;7647;56.964;-2.212;2019-05-23T02:27:51;101011.67;;;11.90;87.62
15093;BME280;7647;56.964;-2.212;2019-05-23T02:30:20;101019.42;;;11.89;87.68
15093;BME280;7647;56.964;-2.212;2019-05-23T02:32:48;101015.22;;;11.87;87.91
15093;BME280;7647;56.964;-2.212;2019-05-23T02:35:17;101009.95;;;11.85;88.00
15093;BME280;7647;56.964;-2.212;2019-05-23T02:37:45;101003.84;;;11.83;88.29
15093;BME280;7647;56.964;-2.212;2019-05-23T02:40:15;101002.13;;;11.82;88.48
15093;BME280;7647;56.964;-2.212;2019-05-23T02:42:47;101004.17;;;11.80;88.33
15093;BME280;7647;56.964;-2.212;2019-05-23T02:45:36;101007.20;;;11.77;88.36
15093;BME280;7647;56.964;-2.212;2019-05-23T02:48:07;101004.64;;;11.75;88.66
15093;BME280;7647;56.964;-2.212;2019-05-23T02:50:59;101002.63;;;11.73;88.65
15093;BME280;7647;56.964;-2.212;2019-05-23T02:53:26;101004.64;;;11.71;88.83
15093;BME280;7647;56.964;-2.212;2019-05-23T02:55:56;101000.25;;;11.70;89.11
15093;BME280;7647;56.964;-2.212;2019-05-23T03:03:48;100993.80;;;11.63;89.37
15093;BME280;7647;56.964;-2.212;2019-05-23T03:06:17;100989.37;;;11.62;89.71
15093;BME280;7647;56.964;-2.212;2019-05-23T03:08:46;100992.27;;;11.61;89.77
15093;BME280;7647;56.964;-2.212;2019-05-23T03:13:56;100988.20;;;11.61;90.39
15093;BME280;7647;56.964;-2.212;2019-05-23T03:16:25;100988.86;;;11.59;90.40
15093;BME280;7647;56.964;-2.212;2019-05-23T03:18:58;100988.35;;;11.59;90.55
15093;BME280;7647;56.964;-2.212;2019-05-23T03:21:27;100982.09;;;11.59;90.83
15093;BME280;7647;56.964;-2.212;2019-05-23T03:23:57;100981.77;;;11.58;90.92
15093;BME280;7647;56.964;-2.212;2019-05-23T03:29:03;100976.50;;;11.56;91.62
15093;BME280;7647;56.964;-2.212;2019-05-23T03:31:34;100972.63;;;11.54;91.62
15093;BME280;7647;56.964;-2.212;2019-05-23T03:34:12;100975.00;;;11.53;92.05
15093;BME280;7647;56.964;-2.212;2019-05-23T03:36:41;100972.62;;;11.50;92.12
15093;BME280;7647;56.964;-2.212;2019-05-23T03:39:09;100973.27;;;11.48;91.73
15093;BME280;7647;56.964;-2.212;2019-05-23T03:41:38;100963.47;;;11.47;91.93
15093;BME280;7647;56.964;-2.212;2019-05-23T03:44:06;100971.91;;;11.44;91.77
15093;BME280;7647;56.964;-2.212;2019-05-23T03:46:34;100964.31;;;11.44;92.25
15093;BME280;7647;56.964;-2.212;2019-05-23T03:49:04;100969.53;;;11.41;92.81
15093;BME280;7647;56.964;-2.212;2019-05-23T03:51:32;100964.30;;;11.40;92.82
15093;BME280;7647;56.964;-2.212;2019-05-23T03:54:00;100958.20;;;11.38;92.96
15093;BME280;7647;56.964;-2.212;2019-05-23T03:56:29;100960.06;;;11.37;92.93
15093;BME280;7647;56.964;-2.212;2019-05-23T03:58:59;100952.28;;;11.38;92.48
15093;BME280;7647;56.964;-2.212;2019-05-23T04:01:27;100957.03;;;11.40;91.83
15093;BME280;7647;56.964;-2.212;2019-05-23T04:03:56;100953.13;;;11.43;91.46
15093;BME280;7647;56.964;-2.212;2019-05-23T04:06:25;100951.95;;;11.45;91.27
15093;BME280;7647;56.964;-2.212;2019-05-23T04:08:54;100952.66;;;11.47;91.17
15093;BME280;7647;56.964;-2.212;2019-05-23T04:11:21;100950.98;;;11.50;91.20
15093;BME280;7647;56.964;-2.212;2019-05-23T04:13:49;100949.63;;;11.50;90.94
15093;BME280;7647;56.964;-2.212;2019-05-23T04:16:17;100949.13;;;11.55;90.34
15093;BME280;7647;56.964;-2.212;2019-05-23T04:18:45;100947.95;;;11.58;89.86
15093;BME280;7647;56.964;-2.212;2019-05-23T04:21:13;100948.14;;;11.60;89.51
15093;BME280;7647;56.964;-2.212;2019-05-23T04:23:42;100947.30;;;11.64;89.49
15093;BME280;7647;56.964;-2.212;2019-05-23T04:26:10;100948.47;;;11.65;89.74
15093;BME280;7647;56.964;-2.212;2019-05-23T04:28:38;100949.67;;;11.67;89.78
15093;BME280;7647;56.964;-2.212;2019-05-23T04:31:06;100946.64;;;11.70;89.78
15093;BME280;7647;56.964;-2.212;2019-05-23T04:33:33;100947.30;;;11.72;90.05
15093;BME280;7647;56.964;-2.212;2019-05-23T04:36:01;100954.77;;;11.74;90.04
15093;BME280;7647;56.964;-2.212;2019-05-23T04:38:29;100952.72;;;11.76;90.10
15093;BME280;7647;56.964;-2.212;2019-05-23T04:40:57;100946.83;;;11.76;89.93
15093;BME280;7647;56.964;-2.212;2019-05-23T04:43:24;100953.08;;;11.77;89.94
15093;BME280;7647;56.964;-2.212;2019-05-23T04:45:52;100947.16;;;11.77;90.02
15093;BME280;7647;56.964;-2.212;2019-05-23T04:48:20;100954.10;;;11.80;90.00
15093;BME280;7647;56.964;-2.212;2019-05-23T04:50:47;100947.34;;;11.80;89.94
15093;BME280;7647;56.964;-2.212;2019-05-23T04:53:15;100948.33;;;11.79;90.30
15093;BME280;7647;56.964;-2.212;2019-05-23T04:55:43;100944.63;;;11.80;90.32
15093;BME280;7647;56.964;-2.212;2019-05-23T04:58:11;100951.22;;;11.82;90.02
15093;BME280;7647;56.964;-2.212;2019-05-23T05:00:39;100942.26;;;11.81;89.99
15093;BME280;7647;56.964;-2.212;2019-05-23T05:03:06;100950.70;;;11.82;90.14
15093;BME280;7647;56.964;-2.212;2019-05-23T05:05:34;100945.66;;;11.83;89.79
15093;BME280;7647;56.964;-2.212;2019-05-23T05:08:02;100954.14;;;11.84;89.88
15093;BME280;7647;56.964;-2.212;2019-05-23T05:10:30;100945.36;;;11.86;89.30
15093;BME280;7647;56.964;-2.212;2019-05-23T05:12:58;100944.16;;;11.89;88.73
15093;BME280;7647;56.964;-2.212;2019-05-23T05:15:27;100946.53;;;11.92;88.44
15093;BME280;7647;56.964;-2.212;2019-05-23T05:17:54;100937.75;;;11.94;88.08
15093;BME280;7647;56.964;-2.212;2019-05-23T05:20:22;100937.93;;;11.96;88.04
15093;BME280;7647;56.964;-2.212;2019-05-23T05:22:50;100936.21;;;11.99;87.87
15093;BME280;7647;56.964;-2.212;2019-05-23T05:25:17;100950.95;;;12.01;87.72
15093;BME280;7647;56.964;-2.212;2019-05-23T05:27:45;100948.94;;;12.03;87.63
15093;BME280;7647;56.964;-2.212;2019-05-23T05:30:15;100955.84;;;12.06;87.42
15093;BME280;7647;56.964;-2.212;2019-05-23T05:32:42;100956.54;;;12.08;87.22
15093;BME280;7647;56.964;-2.212;2019-05-23T05:35:10;100955.87;;;12.10;87.09
15093;BME280;7647;56.964;-2.212;2019-05-23T05:37:38;100956.53;;;12.12;86.65
15093;BME280;7647;56.964;-2.212;2019-05-23T05:40:05;100952.80;;;12.13;86.54
15093;BME280;7647;56.964;-2.212;2019-05-23T05:42:33;100945.37;;;12.15;86.40
15093;BME280;7647;56.964;-2.212;2019-05-23T05:45:03;100949.10;;;12.18;86.31
15093;BME280;7647;56.964;-2.212;2019-05-23T05:47:31;100950.27;;;12.19;86.28
15093;BME280;7647;56.964;-2.212;2019-05-23T05:49:59;100945.22;;;12.20;86.13
15093;BME280;7647;56.964;-2.212;2019-05-23T05:52:28;100952.16;;;12.23;86.01
15093;BME280;7647;56.964;-2.212;2019-05-23T05:54:56;100949.78;;;12.24;85.60
15093;BME280;7647;56.964;-2.212;2019-05-23T05:57:23;100957.21;;;12.26;85.56
15093;BME280;7647;56.964;-2.212;2019-05-23T05:59:51;100955.05;;;12.30;85.71
