sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
15093;BME280;7647;56.963;-2.211;2018-07-25T00:01:41;101534.77;;;14.43;65.63
15093;BME280;7647;56.963;-2.211;2018-07-25T00:04:09;101538.16;;;14.41;64.69
15093;BME280;7647;56.963;-2.211;2018-07-25T00:06:37;101547.85;;;14.40;64.03
15093;BME280;7647;56.963;-2.211;2018-07-25T00:09:06;101550.54;;;14.35;64.70
15093;BME280;7647;56.963;-2.211;2018-07-25T00:11:35;101554.47;;;14.33;64.42
15093;BME280;7647;56.963;-2.211;2018-07-25T00:14:03;101552.09;;;14.30;63.37
15093;BME280;7647;56.963;-2.211;2018-07-25T00:16:31;101545.44;;;14.28;64.52
15093;BME280;7647;56.963;-2.211;2018-07-25T00:19:00;101554.11;;;14.28;64.19
15093;BME280;7647;56.963;-2.211;2018-07-25T00:21:28;101565.64;;;14.26;64.83
15093;BME280;7647;56.963;-2.211;2018-07-25T00:23:56;101561.41;;;14.23;63.79
15093;BME280;7647;56.963;-2.211;2018-07-25T00:26:24;101561.05;;;14.22;64.23
15093;BME280;7647;56.963;-2.211;2018-07-25T00:28:53;101561.56;;;14.22;65.16
15093;BME280;7647;56.963;-2.211;2018-07-25T00:31:21;101567.69;;;14.20;65.31
15093;BME280;7647;56.963;-2.211;2018-07-25T00:33:49;101569.37;;;14.21;63.86
15093;BME280;7647;56.963;-2.211;2018-07-25T00:36:17;101568.69;;;14.19;63.15
15093;BME280;7647;56.963;-2.211;2018-07-25T00:38:45;101570.22;;;14.17;64.70
15093;BME280;7647;56.963;-2.211;2018-07-25T00:41:14;101563.06;;;14.12;65.40
15093;BME280;7647;56.963;-2.211;2018-07-25T00:43:42;101568.83;;;14.09;64.82
15093;BME280;7647;56.963;-2.211;2018-07-25T00:46:10;101568.16;;;14.07;65.06
15093;BME280;7647;56.963;-2.211;2018-07-25T00:48:38;101569.67;;;14.05;65.02
15093;BME280;7647;56.963;-2.211;2018-07-25T00:51:06;101570.51;;;14.02;66.01
15093;BME280;7647;56.963;-2.211;2018-07-25T00:53:35;101576.78;;;13.98;64.22
15093;BME280;7647;56.963;-2.211;2018-07-25T00:56:03;101582.03;;;13.96;67.04
15093;BME280;7647;56.963;-2.211;2018-07-25T00:58:31;101586.09;;;13.92;66.63
15093;BME280;7647;56.963;-2.211;2018-07-25T01:00:59;101594.75;;;13.87;66.59
15093;BME280;7647;56.963;-2.211;2018-07-25T01:03:27;101595.08;;;13.84;65.81
15093;BME280;7647;56.963;-2.211;2018-07-25T01:05:56;101597.93;;;13.82;65.12
15093;BME280;7647;56.963;-2.211;2018-07-25T01:08:24;101598.45;;;13.82;65.50
15093;BME280;7647;56.963;-2.211;2018-07-25T01:10:52;101599.47;;;13.81;65.60
15093;BME280;7647;56.963;-2.211;2018-07-25T01:13:20;101605.55;;;13.79;66.58
15093;BME280;7647;56.963;-2.211;2018-07-25T01:15:48;101612.01;;;13.78;66.15
15093;BME280;7647;56.963;-2.211;2018-07-25T01:18:16;101612.19;;;13.76;65.71
15093;BME280;7647;56.963;-2.211;2018-07-25T01:20:44;101609.62;;;13.75;65.00
15093;BME280;7647;56.963;-2.211;2018-07-25T01:23:13;101614.91;;;13.76;65.51
15093;BME280;7647;56.963;-2.211;2018-07-25T01:25:41;101614.91;;;13.76;65.82
15093;BME280;7647;56.963;-2.211;2018-07-25T01:28:09;101617.25;;;13.75;66.75
15093;BME280;7647;56.963;-2.211;2018-07-25T01:30:37;101620.14;;;13.74;66.57
15093;BME280;7647;56.963;-2.211;2018-07-25T01:33:05;101623.18;;;13.71;65.32
15093;BME280;7647;56.963;-2.211;2018-07-25T01:35:33;101632.83;;;13.69;66.68
15093;BME280;7647;56.963;-2.211;2018-07-25T01:38:01;101636.88;;;13.65;66.94
15093;BME280;7647;56.963;-2.211;2018-07-25T01:40:30;101634.48;;;13.62;66.10
15093;BME280;7647;56.963;-2.211;2018-07-25T01:42:58;101641.97;;;13.60;67.28
15093;BME280;7647;56.963;-2.211;2018-07-25T01:45:26;101637.50;;;13.55;67.34
15093;BME280;7647;56.963;-2.211;2018-07-25T01:47:54;101636.64;;;13.50;68.16
15093;BME280;7647;56.963;-2.211;2018-07-25T01:50:22;101640.66;;;13.46;68.27
15093;BME280;7647;56.963;-2.211;2018-07-25T01:52:50;101643.22;;;13.44;66.92
15093;BME280;7647;56.963;-2.211;2018-07-25T01:55:18;101643.67;;;13.39;66.35
15093;BME280;7647;56.963;-2.211;2018-07-25T01:57:47;101644.36;;;13.37;67.53
15093;BME280;7647;56.963;-2.211;2018-07-25T02:00:15;101648.23;;;13.34;67.74
15093;BME280;7647;56.963;-2.211;2018-07-25T02:02:43;101640.60;;;13.34;68.22
15093;BME280;7647;56.963;-2.211;2018-07-25T02:05:11;101636.20;;;13.33;68.50
15093;BME280;7647;56.963;-2.211;2018-07-25T02:07:39;101637.36;;;13.30;68.35
15093;BME280;7647;56.963;-2.211;2018-07-25T02:10:07;101636.00;;;13.30;67.50
15093;BME280;7647;56.963;-2.211;2018-07-25T02:12:36;101643.77;;;13.29;67.61
15093;BME280;7647;56.963;-2.211;2018-07-25T02:15:05;101646.01;;;13.30;67.52
15093;BME280;7647;56.963;-2.211;2018-07-25T02:17:34;101651.58;;;13.28;68.07
15093;BME280;7647;56.963;-2.211;2018-07-25T02:20:02;101653.61;;;13.26;68.57
15093;BME280;7647;56.963;-2.211;2018-07-25T02:22:31;101653.38;;;13.24;69.35
15093;BME280;7647;56.963;-2.211;2018-07-25T02:24:59;101657.59;;;13.22;69.34
15093;BME280;7647;56.963;-2.211;2018-07-25T02:27:27;101657.06;;;13.18;67.58
15093;BME280;7647;56.963;-2.211;2018-07-25T02:29:55;101665.00;;;13.16;67.16
15093;BME280;7647;56.963;-2.211;2018-07-25T02:32:23;101664.33;;;13.14;66.40
15093;BME280;7647;56.963;-2.211;2018-07-25T02:34:51;101658.20;;;13.12;66.76
15093;BME280;7647;56.963;-2.211;2018-07-25T02:37:19;101661.92;;;13.11;68.66
15093;BME280;7647;56.963;-2.211;2018-07-25T02:39:48;101664.44;;;13.08;67.96
15093;BME280;7647;56.963;-2.211;2018-07-25T02:42:16;101668.31;;;13.06;67.86
15093;BME280;7647;56.963;-2.211;2018-07-25T02:44:44;101660.48;;;13.03;67.68
15093;BME280;7647;56.963;-2.211;2018-07-25T02:47:12;101661.16;;;13.01;69.27
15093;BME280;7647;56.963;-2.211;2018-07-25T02:49:40;101664.69;;;12.97;69.40
15093;BME280;7647;56.963;-2.211;2018-07-25T02:52:08;101666.87;;;12.93;69.13
15093;BME280;7647;56.963;-2.211;2018-07-25T02:54:36;101668.02;;;12.91;69.04
15093;BME280;7647;56.963;-2.211;2018-07-25T02:57:04;101656.47;;;12.89;69.15
15093;BME280;7647;56.963;-2.211;2018-07-25T02:59:33;101662.70;;;12.85;70.33
15093;BME280;7647;56.963;-2.211;2018-07-25T03:02:01;101664.37;;;12.82;69.90
15093;BME280;7647;56.963;-2.211;2018-07-25T03:04:29;101673.02;;;12.82;69.98
15093;BME280;7647;56.963;-2.211;2018-07-25T03:06:57;101670.81;;;12.81;69.42
15093;BME280;7647;56.963;-2.211;2018-07-25T03:09:25;101666.03;;;12.79;70.26
15093;BME280;7647;56.963;-2.211;2018-07-25T03:11:53;101672.47;;;12.78;69.08
15093;BME280;7647;56.963;-2.211;2018-07-25T03:14:21;101673.83;;;12.78;69.29
15093;BME280;7647;56.963;-2.211;2018-07-25T03:16:49;101678.91;;;12.77;70.33
15093;BME280;7647;56.963;-2.211;2018-07-25T03:19:17;101678.20;;;12.75;69.89
15093;BME280;7647;56.963;-2.211;2018-07-25T03:21:46;101677.86;;;12.74;69.62
15093;BME280;7647;56.963;-2.211;2018-07-25T03:24:14;101677.86;;;12.74;70.17
15093;BME280;7647;56.963;-2.211;2018-07-25T03:26:42;101670.03;;;12.71;69.73
15093;BME280;7647;56.963;-2.211;2018-07-25T03:29:10;101680.16;;;12.69;70.34
15093;BME280;7647;56.963;-2.211;2018-07-25T03:31:39;101677.12;;;12.68;68.82
15093;BME280;7647;56.963;-2.211;2018-07-25T03:34:07;101674.91;;;12.67;69.31
15093;BME280;7647;56.963;-2.211;2018-07-25T03:36:35;101676.78;;;12.67;69.51
15093;BME280;7647;56.963;-2.211;2018-07-25T03:39:05;101676.78;;;12.67;69.61
15093;BME280;7647;56.963;-2.211;2018-07-25T03:41:33;101676.78;;;12.67;70.10
15093;BME280;7647;56.963;-2.211;2018-07-25T03:44:01;101675.76;;;12.68;70.12
15093;BME280;7647;56.963;-2.211;2018-07-25T03:46:29;101684.23;;;12.69;69.09
15093;BME280;7647;56.963;-2.211;2018-07-25T03:48:57;101688.98;;;12.67;69.28
15093;BME280;7647;56.963;-2.211;2018-07-25T03:51:25;101688.80;;;12.68;70.10
15093;BME280;7647;56.963;-2.211;2018-07-25T03:53:53;101696.80;;;12.70;70.96
15093;BME280;7647;56.963;-2.211;2018-07-25T03:56:22;101693.38;;;12.68;70.40
15093;BME280;7647;56.963;-2.211;2018-07-25T03:58:50;101697.61;;;12.66;70.81
15093;BME280;7647;56.963;-2.211;2018-07-25T04:01:18;101698.66;;;12.69;69.22
15093;BME280;7647;56.963;-2.211;2018-07-25T04:03:46;101697.48;;;12.72;69.72
15093;BME280;7647;56.963;-2.211;2018-07-25T04:06:14;101701.11;;;12.77;69.04
15093;BME280;7647;56.963;-2.211;2018-07-25T04:08:42;101702.63;;;12.79;69.49
15093;BME280;7647;56.963;-2.211;2018-07-25T04:11:10;101700.67;;;12.85;69.01
15093;BME280;7647;56.963;-2.211;2018-07-25T04:13:39;101692.02;;;12.86;68.44
15093;BME280;7647;56.963;-2.211;2018-07-25T04:16:07;101694.16;;;12.96;68.65
15093;BME280;7647;56.963;-2.211;2018-07-25T04:18:35;101698.11;;;13.02;68.25
15093;BME280;7647;56.963;-2.211;2018-07-25T04:21:03;101690.31;;;13.03;68.12
15093;BME280;7647;56.963;-2.211;2018-07-25T04:23:31;101699.56;;;13.10;67.92
15093;BME280;7647;56.963;-2.211;2018-07-25T04:25:59;101696.17;;;13.12;68.24
15093;BME280;7647;56.963;-2.211;2018-07-25T04:28:27;101690.09;;;13.14;67.61
15093;BME280;7647;56.963;-2.211;2018-07-25T04:30:55;101695.88;;;13.19;67.85
15093;BME280;7647;56.963;-2.211;2018-07-25T04:33:24;101692.08;;;13.26;67.38
15093;BME280;7647;56.963;-2.211;2018-07-25T04:35:52;101695.38;;;13.33;67.82
15093;BME280;7647;56.963;-2.211;2018-07-25T04:38:20;101698.12;;;13.37;68.04
15093;BME280;7647;56.963;-2.211;2018-07-25T04:40:48;101693.56;;;13.42;67.44
15093;BME280;7647;56.963;-2.211;2018-07-25T04:43:16;101696.81;;;13.46;68.27
15093;BME280;7647;56.963;-2.211;2018-07-25T04:45:44;101696.16;;;13.48;68.36
15093;BME280;7647;56.963;-2.211;2018-07-25T04:48:13;101689.05;;;13.51;68.03
15093;BME280;7647;56.963;-2.211;2018-07-25T04:50:41;101691.80;;;13.55;68.97
15093;BME280;7647;56.963;-2.211;2018-07-25T04:53:09;101694.53;;;13.59;69.43
15093;BME280;7647;56.963;-2.211;2018-07-25T04:55:37;101689.48;;;13.64;69.11
15093;BME280;7647;56.963;-2.211;2018-07-25T04:58:05;101691.70;;;13.69;69.00
15093;BME280;7647;56.963;-2.211;2018-07-25T05:00:33;101705.16;;;13.74;69.62
15093;BME280;7647;56.963;-2.211;2018-07-25T05:03:01;101703.67;;;13.80;69.24
15093;BME280;7647;56.963;-2.211;2018-07-25T05:05:29;101696.22;;;13.86;68.04
15093;BME280;7647;56.963;-2.211;2018-07-25T05:07:58;101698.47;;;13.91;68.60
15093;BME280;7647;56.963;-2.211;2018-07-25T05:10:26;101700.03;;;13.97;67.96
15093;BME280;7647;56.963;-2.211;2018-07-25T05:12:54;101699.22;;;14.05;68.27
15093;BME280;7647;56.963;-2.211;2018-07-25T05:15:22;101704.85;;;14.11;68.64
15093;BME280;7647;56.963;-2.211;2018-07-25T05:17:50;101701.31;;;14.19;68.37
15093;BME280;7647;56.963;-2.211;2018-07-25T05:20:19;101699.83;;;14.29;69.05
15093;BME280;7647;56.963;-2.211;2018-07-25T05:22:47;101700.39;;;14.41;68.35
15093;BME280;7647;56.963;-2.211;2018-07-25T05:25:15;101710.66;;;14.55;67.97
15093;BME280;7647;56.963;-2.211;2018-07-25T05:27:43;101712.91;;;14.72;66.93
15093;BME280;7647;56.963;-2.211;2018-07-25T05:30:11;101707.84;;;14.89;66.39
