sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
15093;BME280;7647;56.963;-2.211;2018-11-11T00:02:21;99072.20;;;8.86;97.38
15093;BME280;7647;56.963;-2.211;2018-11-11T00:04:49;99068.16;;;8.86;97.21
15093;BME280;7647;56.963;-2.211;2018-11-11T00:07:17;99069.50;;;8.86;96.83
15093;BME280;7647;56.963;-2.211;2018-11-11T00:09:45;99066.50;;;8.85;97.19
15093;BME280;7647;56.963;-2.211;2018-11-11T00:12:13;99074.58;;;8.85;97.00
15093;BME280;7647;56.963;-2.211;2018-11-11T00:14:41;99072.09;;;8.83;96.82
15093;BME280;7647;56.963;-2.211;2018-11-11T00:17:09;99066.71;;;8.83;96.72
15093;BME280;7647;56.963;-2.211;2018-11-11T00:19:37;99075.61;;;8.84;96.67
15093;BME280;7647;56.963;-2.211;2018-11-11T00:22:05;99062.98;;;8.84;97.57
15093;BME280;7647;56.963;-2.211;2018-11-11T00:24:34;99063.11;;;8.87;96.99
15093;BME280;7647;56.963;-2.211;2018-11-11T00:27:02;99062.91;;;8.88;97.56
15093;BME280;7647;56.963;-2.211;2018-11-11T00:29:30;99071.77;;;8.93;97.58
15093;BME280;7647;56.963;-2.211;2018-11-11T00:31:58;99073.55;;;8.97;97.02
15093;BME280;7647;56.963;-2.211;2018-11-11T00:34:26;99070.79;;;9.01;97.23
15093;BME280;7647;56.963;-2.211;2018-11-11T00:36:55;99069.05;;;9.04;97.43
15093;BME280;7647;56.963;-2.211;2018-11-11T00:39:23;99068.45;;;9.08;97.22
15093;BME280;7647;56.963;-2.211;2018-11-11T00:41:51;99072.63;;;9.11;97.13
15093;BME280;7647;56.963;-2.211;2018-11-11T00:44:19;99077.63;;;9.14;96.50
15093;BME280;7647;56.963;-2.211;2018-11-11T00:46:47;99074.11;;;9.13;96.15
15093;BME280;7647;56.963;-2.211;2018-11-11T00:49:15;99074.11;;;9.13;95.94
15093;BME280;7647;56.963;-2.211;2018-11-11T00:51:43;99075.02;;;9.10;95.14
15093;BME280;7647;56.963;-2.211;2018-11-11T00:54:11;99083.09;;;9.10;95.21
15093;BME280;7647;56.963;-2.211;2018-11-11T00:56:39;99082.95;;;9.07;95.10
15093;BME280;7647;56.963;-2.211;2018-11-11T00:59:08;99077.13;;;9.04;94.33
15093;BME280;7647;56.963;-2.211;2018-11-11T01:01:36;99076.61;;;9.04;94.43
15093;BME280;7647;56.963;-2.211;2018-11-11T01:04:04;99079.30;;;9.04;94.51
15093;BME280;7647;56.963;-2.211;2018-11-11T01:06:33;99079.30;;;9.04;94.23
15093;BME280;7647;56.963;-2.211;2018-11-11T01:09:02;98988.75;;;8.47;94.18
15093;BME280;7647;56.963;-2.211;2018-11-11T01:11:30;99083.14;;;9.06;94.98
15093;BME280;7647;56.963;-2.211;2018-11-11T01:13:58;99078.09;;;9.07;94.33
15093;BME280;7647;56.963;-2.211;2018-11-11T01:16:26;99077.75;;;9.06;94.71
15093;BME280;7647;56.963;-2.211;2018-11-11T01:18:54;99075.27;;;9.04;94.44
15093;BME280;7647;56.963;-2.211;2018-11-11T01:21:22;99069.23;;;9.02;94.50
15093;BME280;7647;56.963;-2.211;2018-11-11T01:23:50;99074.31;;;9.01;94.61
15093;BME280;7647;56.963;-2.211;2018-11-11T01:26:18;99073.86;;;8.98;94.66
15093;BME280;7647;56.963;-2.211;2018-11-11T01:28:46;99077.59;;;8.97;94.69
15093;BME280;7647;56.963;-2.211;2018-11-11T01:31:15;99068.56;;;8.93;94.71
15093;BME280;7647;56.963;-2.211;2018-11-11T01:33:43;99071.12;;;8.91;94.54
15093;BME280;7647;56.963;-2.211;2018-11-11T01:36:11;99066.42;;;8.89;94.58
15093;BME280;7647;56.963;-2.211;2018-11-11T01:38:39;99074.58;;;8.85;94.29
15093;BME280;7647;56.963;-2.211;2018-11-11T01:41:07;99073.62;;;8.82;94.48
15093;BME280;7647;56.963;-2.211;2018-11-11T01:43:35;99073.17;;;8.78;94.38
15093;BME280;7647;56.963;-2.211;2018-11-11T01:46:04;99075.11;;;8.74;94.54
15093;BME280;7647;56.963;-2.211;2018-11-11T01:48:32;99082.22;;;8.70;94.46
15093;BME280;7647;56.963;-2.211;2018-11-11T01:51:00;99078.36;;;8.69;94.57
15093;BME280;7647;56.963;-2.211;2018-11-11T01:53:27;99078.56;;;8.67;94.32
15093;BME280;7647;56.963;-2.211;2018-11-11T01:55:55;99079.26;;;8.65;94.51
15093;BME280;7647;56.963;-2.211;2018-11-11T01:58:23;99081.95;;;8.65;94.67
15093;BME280;7647;56.963;-2.211;2018-11-11T02:00:51;99073.70;;;8.67;94.83
15093;BME280;7647;56.963;-2.211;2018-11-11T02:03:19;99067.28;;;8.68;94.73
15093;BME280;7647;56.963;-2.211;2018-11-11T02:05:47;99077.84;;;8.69;94.62
15093;BME280;7647;56.963;-2.211;2018-11-11T02:08:15;99077.53;;;8.68;94.44
15093;BME280;7647;56.963;-2.211;2018-11-11T02:10:43;99076.05;;;8.66;94.47
15093;BME280;7647;56.963;-2.211;2018-11-11T02:13:11;99072.91;;;8.62;94.19
15093;BME280;7647;56.963;-2.211;2018-11-11T02:15:39;99068.88;;;8.62;93.55
15093;BME280;7647;56.963;-2.211;2018-11-11T02:18:07;99069.46;;;8.58;93.56
15093;BME280;7647;56.963;-2.211;2018-11-11T02:20:35;99074.19;;;8.56;93.43
15093;BME280;7647;56.963;-2.211;2018-11-11T02:23:03;99068.70;;;8.53;93.31
15093;BME280;7647;56.963;-2.211;2018-11-11T02:25:31;99065.22;;;8.48;93.31
15093;BME280;7647;56.963;-2.211;2018-11-11T02:27:59;99077.53;;;8.47;93.00
