sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
22481;BME280;11407;56.964;-2.212;2019-05-11T00:01:09;101537.00;;;8.54;79.20
22481;BME280;11407;56.964;-2.212;2019-05-11T00:03:37;101537.99;;;8.52;78.85
22481;BME280;11407;56.964;-2.212;2019-05-11T00:06:05;101538.63;;;8.48;79.03
22481;BME280;11407;56.964;-2.212;2019-05-11T00:08:32;101544.52;;;8.45;78.94
22481;BME280;11407;56.964;-2.212;2019-05-11T00:11:00;101540.35;;;8.41;79.34
22481;BME280;11407;56.964;-2.212;2019-05-11T00:13:27;101544.00;;;8.38;79.31
22481;BME280;11407;56.964;-2.212;2019-05-11T00:15:55;101555.43;;;8.37;79.17
22481;BME280;11407;56.964;-2.212;2019-05-11T00:18:22;101556.91;;;8.34;79.34
22481;BME280;11407;56.964;-2.212;2019-05-11T00:20:50;101562.63;;;8.34;79.25
22481;BME280;11407;56.964;-2.212;2019-05-11T00:23:17;101561.77;;;8.33;79.42
22481;BME280;11407;56.964;-2.212;2019-05-11T00:25:45;101566.67;;;8.32;79.56
22481;BME280;11407;56.964;-2.212;2019-05-11T00:28:13;101563.17;;;8.32;79.51
22481;BME280;11407;56.964;-2.212;2019-05-11T00:30:40;101569.73;;;8.32;79.35
22481;BME280;11407;56.964;-2.212;2019-05-11T00:33:08;101563.66;;;8.31;79.49
22481;BME280;11407;56.964;-2.212;2019-05-11T00:35:35;101570.67;;;8.31;79.65
22481;BME280;11407;56.964;-2.212;2019-05-11T00:38:03;101574.61;;;8.31;79.41
22481;BME280;11407;56.964;-2.212;2019-05-11T00:40:30;101574.70;;;8.29;78.73
22481;BME280;11407;56.964;-2.212;2019-05-11T00:42:58;101580.88;;;8.28;78.73
22481;BME280;11407;56.964;-2.212;2019-05-11T00:45:25;101579.66;;;8.27;78.85
22481;BME280;11407;56.964;-2.212;2019-05-11T00:47:53;101572.77;;;8.24;78.62
22481;BME280;11407;56.964;-2.212;2019-05-11T00:50:20;101577.24;;;8.22;78.51
22481;BME280;11407;56.964;-2.212;2019-05-11T00:52:48;101573.02;;;8.20;78.65
22481;BME280;11407;56.964;-2.212;2019-05-11T00:55:15;101582.35;;;8.17;78.78
22481;BME280;11407;56.964;-2.212;2019-05-11T00:57:43;101587.16;;;8.17;78.76
22481;BME280;11407;56.964;-2.212;2019-05-11T01:00:11;101581.97;;;8.16;78.59
22481;BME280;11407;56.964;-2.212;2019-05-11T01:02:39;101580.66;;;8.16;78.69
22481;BME280;11407;56.964;-2.212;2019-05-11T01:05:07;101584.65;;;8.14;78.48
22481;BME280;11407;56.964;-2.212;2019-05-11T01:07:35;101589.90;;;8.14;78.73
22481;BME280;11407;56.964;-2.212;2019-05-11T01:10:06;101588.20;;;8.13;78.41
22481;BME280;11407;56.964;-2.212;2019-05-11T01:12:34;101581.25;;;8.12;78.51
22481;BME280;11407;56.964;-2.212;2019-05-11T01:15:02;101583.97;;;8.11;78.75
22481;BME280;11407;56.964;-2.212;2019-05-11T01:17:29;101588.34;;;8.10;78.60
22481;BME280;11407;56.964;-2.212;2019-05-11T01:19:58;101583.09;;;8.10;78.63
22481;BME280;11407;56.964;-2.212;2019-05-11T01:22:25;101582.27;;;8.10;78.52
22481;BME280;11407;56.964;-2.212;2019-05-11T01:24:53;101582.80;;;8.08;78.89
22481;BME280;11407;56.964;-2.212;2019-05-11T01:27:20;101588.59;;;8.06;78.72
22481;BME280;11407;56.964;-2.212;2019-05-11T01:29:48;101591.79;;;8.04;78.84
22481;BME280;11407;56.964;-2.212;2019-05-11T01:32:15;101589.70;;;8.02;78.76
22481;BME280;11407;56.964;-2.212;2019-05-11T01:34:43;101591.25;;;7.98;78.70
22481;BME280;11407;56.964;-2.212;2019-05-11T01:37:10;101589.61;;;7.95;79.04
22481;BME280;11407;56.964;-2.212;2019-05-11T01:39:38;101595.48;;;7.92;78.57
22481;BME280;11407;56.964;-2.212;2019-05-11T01:42:05;101593.94;;;7.88;78.63
22481;BME280;11407;56.964;-2.212;2019-05-11T01:44:33;101599.90;;;7.83;78.84
22481;BME280;11407;56.964;-2.212;2019-05-11T01:47:00;101599.75;;;7.77;78.86
22481;BME280;11407;56.964;-2.212;2019-05-11T01:49:28;101605.28;;;7.71;78.93
22481;BME280;11407;56.964;-2.212;2019-05-11T01:51:56;101604.20;;;7.67;79.07
22481;BME280;11407;56.964;-2.212;2019-05-11T01:54:23;101602.73;;;7.61;79.05
22481;BME280;11407;56.964;-2.212;2019-05-11T01:56:51;101601.75;;;7.55;79.21
22481;BME280;11407;56.964;-2.212;2019-05-11T01:59:18;101609.45;;;7.50;78.71
22481;BME280;11407;56.964;-2.212;2019-05-11T02:01:46;101606.28;;;7.43;79.16
22481;BME280;11407;56.964;-2.212;2019-05-11T02:04:13;101607.48;;;7.36;79.34
22481;BME280;11407;56.964;-2.212;2019-05-11T02:06:41;101615.19;;;7.31;79.51
22481;BME280;11407;56.964;-2.212;2019-05-11T02:09:08;101621.58;;;7.25;79.75
22481;BME280;11407;56.964;-2.212;2019-05-11T02:11:36;101625.42;;;7.18;79.82
22481;BME280;11407;56.964;-2.212;2019-05-11T02:14:03;101628.71;;;7.13;79.83
22481;BME280;11407;56.964;-2.212;2019-05-11T02:16:31;101631.11;;;7.10;79.77
22481;BME280;11407;56.964;-2.212;2019-05-11T02:18:59;101631.77;;;7.05;79.96
22481;BME280;11407;56.964;-2.212;2019-05-11T02:21:26;101632.83;;;7.01;80.14
22481;BME280;11407;56.964;-2.212;2019-05-11T02:23:54;101644.39;;;6.97;80.69
22481;BME280;11407;56.964;-2.212;2019-05-11T02:26:21;101638.89;;;6.93;80.29
22481;BME280;11407;56.964;-2.212;2019-05-11T02:28:49;101642.52;;;6.90;80.38
22481;BME280;11407;56.964;-2.212;2019-05-11T02:31:16;101644.27;;;6.90;80.79
22481;BME280;11407;56.964;-2.212;2019-05-11T02:33:44;101647.80;;;6.89;80.76
22481;BME280;11407;56.964;-2.212;2019-05-11T02:36:11;101650.42;;;6.89;81.21
22481;BME280;11407;56.964;-2.212;2019-05-11T02:38:39;101651.38;;;6.88;81.35
22481;BME280;11407;56.964;-2.212;2019-05-11T02:41:06;101647.50;;;6.86;81.49
22481;BME280;11407;56.964;-2.212;2019-05-11T02:43:34;101653.13;;;6.87;80.61
22481;BME280;11407;56.964;-2.212;2019-05-11T02:46:01;101648.80;;;6.86;81.72
22481;BME280;11407;56.964;-2.212;2019-05-11T02:48:30;101652.73;;;6.86;81.71
22481;BME280;11407;56.964;-2.212;2019-05-11T02:50:58;101659.23;;;6.88;82.26
22481;BME280;11407;56.964;-2.212;2019-05-11T02:53:27;101660.46;;;6.89;82.07
22481;BME280;11407;56.964;-2.212;2019-05-11T02:55:55;101661.64;;;6.92;82.32
22481;BME280;11407;56.964;-2.212;2019-05-11T02:58:23;101663.26;;;6.95;82.45
22481;BME280;11407;56.964;-2.212;2019-05-11T03:00:51;101664.88;;;6.97;81.75
22481;BME280;11407;56.964;-2.212;2019-05-11T03:03:18;101669.06;;;7.01;82.18
22481;BME280;11407;56.964;-2.212;2019-05-11T03:05:46;101675.53;;;7.03;82.19
22481;BME280;11407;56.964;-2.212;2019-05-11T03:08:13;101674.09;;;7.06;81.75
22481;BME280;11407;56.964;-2.212;2019-05-11T03:10:41;101669.16;;;7.08;81.88
22481;BME280;11407;56.964;-2.212;2019-05-11T03:13:08;101675.13;;;7.12;81.81
22481;BME280;11407;56.964;-2.212;2019-05-11T03:15:36;101672.82;;;7.14;81.22
22481;BME280;11407;56.964;-2.212;2019-05-11T03:18:03;101676.67;;;7.15;81.06
22481;BME280;11407;56.964;-2.212;2019-05-11T03:20:31;101678.77;;;7.17;81.15
22481;BME280;11407;56.964;-2.212;2019-05-11T03:22:58;101686.55;;;7.19;80.82
22481;BME280;11407;56.964;-2.212;2019-05-11T03:25:26;101694.27;;;7.22;80.57
22481;BME280;11407;56.964;-2.212;2019-05-11T03:27:53;101694.19;;;7.23;80.55
22481;BME280;11407;56.964;-2.212;2019-05-11T03:30:21;101698.51;;;7.24;80.28
22481;BME280;11407;56.964;-2.212;2019-05-11T03:32:48;101699.38;;;7.25;80.72
22481;BME280;11407;56.964;-2.212;2019-05-11T03:35:16;101699.69;;;7.27;80.29
22481;BME280;11407;56.964;-2.212;2019-05-11T03:37:43;101700.95;;;7.29;80.40
22481;BME280;11407;56.964;-2.212;2019-05-11T03:40:12;101707.41;;;7.30;80.58
22481;BME280;11407;56.964;-2.212;2019-05-11T03:42:39;101707.80;;;7.31;80.42
22481;BME280;11407;56.964;-2.212;2019-05-11T03:45:07;101709.91;;;7.33;80.20
22481;BME280;11407;56.964;-2.212;2019-05-11T03:47:34;101702.88;;;7.34;80.24
22481;BME280;11407;56.964;-2.212;2019-05-11T03:50:04;101712.91;;;7.34;80.16
22481;BME280;11407;56.964;-2.212;2019-05-11T03:52:32;101714.59;;;7.35;79.87
22481;BME280;11407;56.964;-2.212;2019-05-11T03:54:59;101715.54;;;7.34;79.60
22481;BME280;11407;56.964;-2.212;2019-05-11T03:57:27;101718.91;;;7.36;79.32
22481;BME280;11407;56.964;-2.212;2019-05-11T03:59:54;101719.30;;;7.37;79.34
22481;BME280;11407;56.964;-2.212;2019-05-11T04:02:22;101727.64;;;7.37;79.28
22481;BME280;11407;56.964;-2.212;2019-05-11T04:04:49;101722.84;;;7.36;79.57
22481;BME280;11407;56.964;-2.212;2019-05-11T04:07:17;101737.21;;;7.38;79.46
22481;BME280;11407;56.964;-2.212;2019-05-11T04:09:44;101745.47;;;7.39;79.58
22481;BME280;11407;56.964;-2.212;2019-05-11T04:12:12;101746.30;;;7.39;79.59
22481;BME280;11407;56.964;-2.212;2019-05-11T04:14:39;101748.40;;;7.41;79.72
22481;BME280;11407;56.964;-2.212;2019-05-11T04:17:07;101752.73;;;7.42;79.96
22481;BME280;11407;56.964;-2.212;2019-05-11T04:19:34;101748.31;;;7.43;79.98
22481;BME280;11407;56.964;-2.212;2019-05-11T04:22:02;101757.89;;;7.44;80.08
22481;BME280;11407;56.964;-2.212;2019-05-11T04:24:30;101753.95;;;7.44;80.36
22481;BME280;11407;56.964;-2.212;2019-05-11T04:26:57;101762.60;;;7.46;80.25
22481;BME280;11407;56.964;-2.212;2019-05-11T04:29:25;101760.77;;;7.48;80.09
22481;BME280;11407;56.964;-2.212;2019-05-11T04:31:52;101757.61;;;7.50;80.25
22481;BME280;11407;56.964;-2.212;2019-05-11T04:34:20;101758.77;;;7.53;80.01
22481;BME280;11407;56.964;-2.212;2019-05-11T04:36:47;101768.80;;;7.53;80.28
22481;BME280;11407;56.964;-2.212;2019-05-11T04:39:15;101766.49;;;7.56;80.05
22481;BME280;11407;56.964;-2.212;2019-05-11T04:41:42;101770.29;;;7.59;80.07
22481;BME280;11407;56.964;-2.212;2019-05-11T04:44:10;101774.53;;;7.61;79.98
22481;BME280;11407;56.964;-2.212;2019-05-11T04:46:37;101772.69;;;7.63;79.84
22481;BME280;11407;56.964;-2.212;2019-05-11T04:49:05;101780.48;;;7.65;79.73
22481;BME280;11407;56.964;-2.212;2019-05-11T04:51:32;101783.10;;;7.65;79.73
22481;BME280;11407;56.964;-2.212;2019-05-11T04:54:00;101782.66;;;7.65;79.32
22481;BME280;11407;56.964;-2.212;2019-05-11T04:56:27;101788.83;;;7.64;79.19
22481;BME280;11407;56.964;-2.212;2019-05-11T04:58:55;101788.04;;;7.62;79.22
22481;BME280;11407;56.964;-2.212;2019-05-11T05:01:22;101791.36;;;7.57;78.98
22481;BME280;11407;56.964;-2.212;2019-05-11T05:03:50;101800.67;;;7.54;79.21
22481;BME280;11407;56.964;-2.212;2019-05-11T05:06:18;101798.66;;;7.51;79.19
22481;BME280;11407;56.964;-2.212;2019-05-11T05:08:45;101806.13;;;7.50;79.35
22481;BME280;11407;56.964;-2.212;2019-05-11T05:11:13;101811.42;;;7.48;79.46
22481;BME280;11407;56.964;-2.212;2019-05-11T05:13:40;101811.82;;;7.49;79.65
22481;BME280;11407;56.964;-2.212;2019-05-11T05:16:08;101825.27;;;7.52;79.89
22481;BME280;11407;56.964;-2.212;2019-05-11T05:18:35;101821.26;;;7.53;79.91
22481;BME280;11407;56.964;-2.212;2019-05-11T05:21:03;101828.99;;;7.56;79.81
22481;BME280;11407;56.964;-2.212;2019-05-11T05:23:30;101831.92;;;7.59;79.76
22481;BME280;11407;56.964;-2.212;2019-05-11T05:25:58;101835.73;;;7.62;79.74
22481;BME280;11407;56.964;-2.212;2019-05-11T05:28:25;101837.88;;;7.62;79.57
22481;BME280;11407;56.964;-2.212;2019-05-11T05:30:53;101841.67;;;7.65;79.57
22481;BME280;11407;56.964;-2.212;2019-05-11T05:33:20;101848.15;;;7.67;79.55
22481;BME280;11407;56.964;-2.212;2019-05-11T05:35:48;101851.16;;;7.68;79.46
22481;BME280;11407;56.964;-2.212;2019-05-11T05:38:15;101852.95;;;7.67;79.49
22481;BME280;11407;56.964;-2.212;2019-05-11T05:40:43;101863.23;;;7.72;79.23
22481;BME280;11407;56.964;-2.212;2019-05-11T05:43:10;101865.72;;;7.75;79.69
22481;BME280;11407;56.964;-2.212;2019-05-11T05:45:38;101871.98;;;7.81;79.68
22481;BME280;11407;56.964;-2.212;2019-05-11T05:48:05;101877.80;;;7.87;79.53
22481;BME280;11407;56.964;-2.212;2019-05-11T05:50:33;101876.92;;;7.97;79.25
22481;BME280;11407;56.964;-2.212;2019-05-11T05:53:01;101886.11;;;8.05;79.43
22481;BME280;11407;56.964;-2.212;2019-05-11T05:55:28;101887.02;;;8.14;79.09
22481;BME280;11407;56.964;-2.212;2019-05-11T05:57:56;101893.87;;;8.26;79.67
22481;BME280;11407;56.964;-2.212;2019-05-11T06:00:23;101888.97;;;8.46;79.28
22481;BME280;11407;56.964;-2.212;2019-05-11T06:02:51;101895.50;;;8.64;78.65
22481;BME280;11407;56.964;-2.212;2019-05-11T06:05:18;101901.30;;;8.88;78.11
22481;BME280;11407;56.964;-2.212;2019-05-11T06:07:46;101896.35;;;9.15;77.23
22481;BME280;11407;56.964;-2.212;2019-05-11T06:10:14;101892.34;;;9.49;76.99
22481;BME280;11407;56.964;-2.212;2019-05-11T06:12:41;101894.33;;;9.85;75.85
22481;BME280;11407;56.964;-2.212;2019-05-11T06:15:09;101892.12;;;10.17;74.34
22481;BME280;11407;56.964;-2.212;2019-05-11T06:17:37;101891.90;;;10.44;72.62
22481;BME280;11407;56.964;-2.212;2019-05-11T06:20:04;101892.75;;;10.67;72.18
22481;BME280;11407;56.964;-2.212;2019-05-11T06:22:32;101897.42;;;10.84;70.92
22481;BME280;11407;56.964;-2.212;2019-05-11T06:25:00;101904.80;;;10.93;69.60
22481;BME280;11407;56.964;-2.212;2019-05-11T06:27:27;101907.09;;;10.99;69.22
