Time;durP1;ratioP1;P1;durP2;ratioP2;P2;SDS_P1;SDS_P2;Temp;Humidity;BMP_temperature;BMP_pressure;BME280_temperature;BME280_humidity;BME280_pressure;Samples;Min_cycle;Max_cycle;Signal
2018/03/17 00:02:06;;;;;;;24.77;6.60;;;5.10;67.20;;;;;;648952;221;24644;-93
2018/03/17 00:04:33;;;;;;;24.93;5.73;;;5.00;67.20;;;;;;647450;221;24441;-91
2018/03/17 00:07:00;;;;;;;24.83;5.73;;;5.10;67.80;;;;;;646345;220;24819;-93
2018/03/17 00:09:28;;;;;;;24.27;5.47;;;5.10;67.10;;;;;;640219;220;24388;-91
2018/03/17 00:11:54;;;;;;;36.67;6.43;;;5.10;67.40;;;;;;645494;221;24859;-93
2018/03/17 00:14:21;;;;;;;21.97;5.47;;;5.10;67.60;;;;;;650059;221;24352;-90
2018/03/17 00:16:48;;;;;;;30.27;6.37;;;5.10;66.50;;;;;;650039;221;24409;-92
2018/03/17 00:19:18;;;;;;;31.93;5.70;;;5.10;66.30;;;;;;650282;221;24413;-96
2018/03/17 00:21:45;;;;;;;18.80;5.33;;;5.10;66.80;;;;;;650491;220;24372;-90
2018/03/17 00:24:12;;;;;;;21.47;4.87;;;5.10;66.50;;;;;;643945;220;24396;-92
2018/03/17 00:26:45;;;;;;;24.03;6.07;;;5.10;66.40;;;;;;639261;224;24852;-91
2018/03/17 00:29:13;;;;;;;24.63;5.23;;;5.10;64.00;;;;;;645636;220;24855;-92
2018/03/17 00:31:40;;;;;;;20.10;5.10;;;5.00;65.20;;;;;;633749;223;24498;-91
2018/03/17 00:34:07;;;;;;;26.20;5.40;;;5.00;65.40;;;;;;644984;220;24415;-90
2018/03/17 00:36:34;;;;;;;28.03;5.83;;;5.00;65.00;;;;;;649336;220;24352;-90
2018/03/17 00:39:00;;;;;;;23.17;5.00;;;5.00;65.40;;;;;;649480;220;24416;-91
2018/03/17 00:41:27;;;;;;;23.93;5.50;;;5.00;64.60;;;;;;651309;220;24360;-89
2018/03/17 00:43:54;;;;;;;32.87;5.87;;;5.00;65.40;;;;;;648366;220;25848;-91
2018/03/17 00:46:21;;;;;;;34.93;5.70;;;4.90;64.50;;;;;;647180;220;24416;-89
2018/03/17 00:48:47;;;;;;;20.90;5.20;;;4.90;66.00;;;;;;643675;220;24376;-89
2018/03/17 00:51:14;;;;;;;30.40;5.57;;;5.00;66.70;;;;;;647110;220;24647;-89
2018/03/17 00:53:41;;;;;;;22.83;5.73;;;5.00;65.40;;;;;;647788;220;24354;-89
2018/03/17 00:56:07;;;;;;;21.10;5.40;;;5.00;67.00;;;;;;650050;220;24424;-90
2018/03/17 00:58:38;;;;;;;16.73;4.67;;;5.10;68.00;;;;;;649384;220;24444;-90
2018/03/17 01:01:04;;;;;;;18.73;4.93;;;5.10;62.10;;;;;;639810;224;24451;-88
2018/03/17 01:03:31;;;;;;;17.70;4.57;;;5.00;65.60;;;;;;651131;220;24395;-93
2018/03/17 01:05:58;;;;;;;17.37;4.13;;;4.90;59.90;;;;;;640503;220;24408;-91
2018/03/17 01:08:24;;;;;;;24.87;4.83;;;4.90;64.30;;;;;;646032;221;24405;-91
2018/03/17 01:10:51;;;;;;;17.83;4.57;;;5.00;66.80;;;;;;644560;220;24810;-91
2018/03/17 01:13:19;;;;;;;19.50;3.97;;;4.90;65.20;;;;;;639386;220;24409;-91
2018/03/17 01:15:45;;;;;;;14.03;4.07;;;4.90;65.30;;;;;;645478;220;24434;-89
2018/03/17 01:18:13;;;;;;;15.40;3.83;;;5.00;65.20;;;;;;647045;220;24392;-88
2018/03/17 01:20:41;;;;;;;13.30;4.00;;;4.90;65.20;;;;;;645853;220;24420;-90
2018/03/17 01:23:08;;;;;;;15.77;4.53;;;5.00;64.20;;;;;;647482;220;24865;-88
2018/03/17 01:25:35;;;;;;;16.60;4.27;;;4.90;63.00;;;;;;650114;220;24361;-87
2018/03/17 01:28:01;;;;;;;18.77;4.87;;;5.00;64.00;;;;;;649121;220;24415;-85
2018/03/17 01:30:29;;;;;;;16.20;4.13;;;4.90;64.40;;;;;;646163;220;24411;-89
2018/03/17 01:32:56;;;;;;;15.43;4.07;;;4.90;64.40;;;;;;647816;218;24368;-89
2018/03/17 01:35:22;;;;;;;18.20;3.90;;;4.90;65.90;;;;;;641177;220;24388;-88
2018/03/17 01:37:49;;;;;;;15.60;4.03;;;4.90;64.70;;;;;;644390;220;24944;-87
2018/03/17 01:40:22;;;;;;;19.87;3.67;;;4.90;60.70;;;;;;645298;220;24395;-88
2018/03/17 01:45:30;;;;;;;17.50;4.10;;;5.00;65.30;;;;;;645481;218;24393;-87
2018/03/17 01:47:57;;;;;;;19.43;4.73;;;5.00;65.00;;;;;;645607;220;24428;-87
2018/03/17 01:50:24;;;;;;;21.37;4.50;;;5.00;66.00;;;;;;646268;220;24384;-88
2018/03/17 01:52:53;;;;;;;19.80;4.90;;;5.00;64.40;;;;;;647714;220;24369;-89
2018/03/17 01:55:19;;;;;;;13.60;3.97;;;5.00;64.20;;;;;;652129;220;24437;-87
2018/03/17 01:57:47;;;;;;;17.63;4.03;;;4.90;63.00;;;;;;651060;220;24403;-88
2018/03/17 02:00:14;;;;;;;17.47;4.00;;;4.90;62.60;;;;;;650093;220;24406;-88
2018/03/17 02:02:41;;;;;;;17.63;4.07;;;4.90;62.70;;;;;;639715;224;24461;-89
2018/03/17 02:05:08;;;;;;;25.57;4.60;;;4.90;64.40;;;;;;639464;224;24448;-88
2018/03/17 02:07:35;;;;;;;17.73;4.90;;;4.90;64.50;;;;;;639404;220;24454;-87
2018/03/17 02:10:02;;;;;;;22.60;4.53;;;4.90;66.00;;;;;;651830;220;24457;-89
2018/03/17 02:12:28;;;;;;;22.47;4.50;;;4.90;63.60;;;;;;647057;220;24954;-89
2018/03/17 02:14:56;;;;;;;17.17;4.50;;;4.90;64.90;;;;;;651709;220;24399;-89
2018/03/17 02:17:22;;;;;;;21.60;4.47;;;4.90;64.90;;;;;;642983;221;24384;-90
