Time;durP1;ratioP1;P1;durP2;ratioP2;P2;SDS_P1;SDS_P2;Temp;Humidity;BMP_temperature;BMP_pressure;BME280_temperature;BME280_humidity;BME280_pressure;Samples;Min_cycle;Max_cycle;Signal
2018/03/28 00:00:01;;;;;;;60.87;22.83;;;8.10;79.70;;;;;;632128;226;24842;-83
2018/03/28 00:02:28;;;;;;;39.57;19.93;;;8.10;79.70;;;;;;626388;226;24837;-82
2018/03/28 00:04:54;;;;;;;34.73;19.00;;;8.10;79.50;;;;;;628449;229;24390;-83
2018/03/28 00:07:22;;;;;;;31.87;17.37;;;8.10;79.50;;;;;;629445;226;24375;-83
2018/03/28 00:09:51;;;;;;;36.73;19.70;;;8.10;79.40;;;;;;625319;229;24839;-82
2018/03/28 00:12:21;;;;;;;27.50;15.63;;;8.10;79.40;;;;;;629014;226;24944;-83
2018/03/28 00:15:01;;;;;;;28.43;16.27;;;8.10;79.60;;;;;;632126;225;24376;-82
2018/03/28 00:20:06;;;;;;;27.63;16.13;;;8.10;79.80;;;;;;637125;224;24473;-82
2018/03/28 00:22:32;;;;;;;26.60;15.40;;;8.10;79.70;;;;;;633973;225;24371;-82
2018/03/28 00:25:02;;;;;;;56.63;17.97;;;8.10;79.50;;;;;;631432;226;24810;-83
2018/03/28 00:27:37;;;;;;;82.13;18.70;;;8.10;79.60;;;;;;625956;226;24887;-84
2018/03/28 00:30:04;;;;;;;29.03;15.57;;;8.10;79.50;;;;;;629938;226;24369;-83
2018/03/28 00:32:30;;;;;;;34.50;15.33;;;8.10;79.60;;;;;;631287;226;24373;-83
2018/03/28 00:34:59;;;;;;;26.37;13.37;;;8.10;79.60;;;;;;628138;226;24440;-82
2018/03/28 00:37:26;;;;;;;32.97;14.47;;;8.10;79.30;;;;;;625695;226;24357;-83
2018/03/28 00:39:55;;;;;;;24.23;13.60;;;8.10;80.00;;;;;;629596;226;24433;-83
2018/03/28 00:42:22;;;;;;;19.60;12.03;;;8.10;79.80;;;;;;631164;226;24376;-83
2018/03/28 00:44:49;;;;;;;19.53;11.60;;;8.00;79.60;;;;;;627625;226;24814;-83
2018/03/28 00:47:19;;;;;;;18.50;10.20;;;8.10;79.80;;;;;;629566;226;24419;-84
2018/03/28 00:49:45;;;;;;;11.47;6.90;;;8.00;79.60;;;;;;631314;226;24383;-83
2018/03/28 00:52:12;;;;;;;10.40;6.57;;;8.00;79.60;;;;;;627074;229;24372;-84
2018/03/28 00:57:38;;;;;;;15.30;8.27;;;8.00;79.40;;;;;;629293;226;24368;-83
