sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:01:29;1.60;;;0.67;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:03:57;6.33;;;0.80;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:06:25;4.87;;;1.63;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:08:53;2.80;;;0.80;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:11:21;1.50;;;0.77;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:13:49;1.87;;;0.93;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:16:17;2.40;;;1.00;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:18:45;2.13;;;0.90;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:21:13;4.00;;;0.80;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:23:41;2.07;;;0.80;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:26:09;1.13;;;0.60;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:28:37;2.70;;;0.90;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:31:05;2.87;;;0.67;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:33:33;1.93;;;0.73;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:36:01;2.97;;;0.63;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:38:29;2.60;;;0.70;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:40:57;4.40;;;0.93;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:43:25;1.20;;;0.60;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:45:53;3.97;;;0.97;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:48:21;4.70;;;0.93;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:50:49;2.53;;;0.80;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:53:17;3.73;;;1.10;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:55:45;4.37;;;0.80;;
15092;SDS011;7647;56.963;-2.211;2018-09-15T00:58:13;1.30;;;0.70;;
